time,run_cnt,dps_x,dps_y,dps_z,deg_x,deg_y,deg_z,cal_x,cal_y,cal_z,notes
68611,0,373,-1106,-415,0,0,0,0,0,0,Calibrating Gyro
68687,0,214,-813,104,0,0,0,0,0,0,Calibrating Gyro
68762,0,330,-960,-986,0,0,0,0,0,0,Calibrating Gyro
68838,0,325,-972,-178,0,0,0,0,0,0,Calibrating Gyro
68915,0,411,-1063,-173,0,0,0,0,0,0,Calibrating Gyro
68992,0,269,-965,-290,0,0,0,0,0,0,Calibrating Gyro
69067,0,347,-956,117,0,0,0,0,0,0,Calibrating Gyro
69142,0,394,-962,-283,0,0,0,0,0,0,Calibrating Gyro
69218,0,362,-963,-360,0,0,0,0,0,0,Calibrating Gyro
69294,0,709,-1171,-467,0,0,0,0,0,0,Calibrating Gyro
69371,0,352,-946,-251,0,0,0,0,0,0,Calibrating Gyro
69447,0,660,-1175,254,0,0,0,0,0,0,Calibrating Gyro
69523,0,204,-1029,-299,0,0,0,0,0,0,Calibrating Gyro
69600,0,411,-986,-161,0,0,0,0,0,0,Calibrating Gyro
69676,0,424,-1143,-408,0,0,0,0,0,0,Calibrating Gyro
69753,0,323,-790,-390,0,0,0,0,0,0,Calibrating Gyro
69829,0,304,-876,-51,0,0,0,0,0,0,Calibrating Gyro
69904,0,355,-1005,-34,0,0,0,0,0,0,Calibrating Gyro
69980,0,281,-880,-321,0,0,0,0,0,0,Calibrating Gyro
70055,0,469,-994,-280,0,0,0,0,0,0,Calibrating Gyro
70131,0,286,-541,250,0,0,0,0,0,0,Calibrating Gyro
70206,0,253,-820,-405,0,0,0,0,0,0,Calibrating Gyro
70283,0,156,-593,-196,0,0,0,0,0,0,Calibrating Gyro
70359,0,442,-1042,-718,0,0,0,0,0,0,Calibrating Gyro
70435,0,351,-946,-339,0,0,0,0,0,0,Calibrating Gyro
70511,0,308,-867,-245,0,0,0,0,0,0,Calibrating Gyro
70587,0,442,-1010,-426,0,0,0,0,0,0,Calibrating Gyro
70665,0,484,-885,36,0,0,0,0,0,0,Calibrating Gyro
70738,0,412,-1061,-195,0,0,0,0,0,0,Calibrating Gyro
70815,0,230,-788,-357,0,0,0,0,0,0,Calibrating Gyro
70891,0,515,-1007,24,0,0,0,0,0,0,Calibrating Gyro
70966,0,288,-653,-103,0,0,0,0,0,0,Calibrating Gyro
71042,0,506,-1019,-355,0,0,0,0,0,0,Calibrating Gyro
71119,0,429,-1090,-1,0,0,0,0,0,0,Calibrating Gyro
71194,0,447,-1045,-75,0,0,0,0,0,0,Calibrating Gyro
71270,0,419,-976,68,0,0,0,0,0,0,Calibrating Gyro
71344,0,319,-930,-15,0,0,0,0,0,0,Calibrating Gyro
71418,0,356,-852,-139,0,0,0,0,0,0,Calibrating Gyro
71494,0,345,-929,83,0,0,0,0,0,0,Calibrating Gyro
71568,0,203,-664,-143,0,0,0,0,0,0,Calibrating Gyro
71644,0,527,-1286,-110,0,0,0,0,0,0,Calibrating Gyro
71721,0,361,-932,-297,0,0,0,0,0,0,Calibrating Gyro
71797,0,621,-1034,-593,0,0,0,0,0,0,Calibrating Gyro
71874,0,386,-1241,-93,0,0,0,0,0,0,Calibrating Gyro
71950,0,197,-705,85,0,0,0,0,0,0,Calibrating Gyro
72024,0,400,-944,-84,0,0,0,0,0,0,Calibrating Gyro
72098,0,406,-919,147,0,0,0,0,0,0,Calibrating Gyro
72173,0,334,-931,-398,0,0,0,0,0,0,Calibrating Gyro
72250,0,379,-939,-488,0,0,0,0,0,0,Calibrating Gyro
72326,0,242,-917,-23,0,0,0,0,0,0,Calibrating Gyro
72400,0,263,-559,-583,0,0,0,0,0,0,Calibrating Gyro
72476,0,349,-990,-432,0,0,0,0,0,0,Calibrating Gyro
72552,0,191,-791,-103,0,0,0,0,0,0,Calibrating Gyro
72628,0,513,-1057,-119,0,0,0,0,0,0,Calibrating Gyro
72706,0,314,-915,-429,0,0,0,0,0,0,Calibrating Gyro
72781,0,284,-614,-118,0,0,0,0,0,0,Calibrating Gyro
72857,0,197,-826,132,0,0,0,0,0,0,Calibrating Gyro
72932,0,242,-817,-394,0,0,0,0,0,0,Calibrating Gyro
73008,0,332,-886,-511,0,0,0,0,0,0,Calibrating Gyro
73083,0,474,-899,112,0,0,0,0,0,0,Calibrating Gyro
73159,0,475,-1008,222,0,0,0,0,0,0,Calibrating Gyro
73235,0,426,-638,-100,0,0,0,0,0,0,Calibrating Gyro
73311,0,391,-1098,-210,0,0,0,0,0,0,Calibrating Gyro
73388,0,398,-822,133,0,0,0,0,0,0,Calibrating Gyro
73462,0,483,-936,-99,0,0,0,0,0,0,Calibrating Gyro
73537,0,21,-777,-277,0,0,0,0,0,0,Calibrating Gyro
73612,0,501,-1115,-278,0,0,0,0,0,0,Calibrating Gyro
73690,0,323,-1328,-421,0,0,0,0,0,0,Calibrating Gyro
73766,0,373,-979,-129,0,0,0,0,0,0,Calibrating Gyro
73842,0,342,-1049,-553,0,0,0,0,0,0,Calibrating Gyro
73919,0,242,-937,65,0,0,0,0,0,0,Calibrating Gyro
73993,0,708,-1346,-109,0,0,0,0,0,0,Calibrating Gyro
74071,0,341,-906,-147,0,0,0,0,0,0,Calibrating Gyro
74146,0,477,-952,-20,0,0,0,0,0,0,Calibrating Gyro
74221,0,304,-802,-83,0,0,0,0,0,0,Calibrating Gyro
74296,0,361,-1032,-454,0,0,0,0,0,0,Calibrating Gyro
74373,0,267,-822,-201,0,0,0,0,0,0,Calibrating Gyro
74448,0,304,-847,2,0,0,0,0,0,0,Calibrating Gyro
74521,0,227,-632,-348,0,0,0,0,0,0,Calibrating Gyro
74597,0,317,-590,0,0,0,0,0,0,0,Calibrating Gyro
74671,0,455,-843,126,0,0,0,0,0,0,Calibrating Gyro
74745,0,380,-1154,-126,0,0,0,0,0,0,Calibrating Gyro
74822,0,281,-904,-231,0,0,0,0,0,0,Calibrating Gyro
74898,0,429,-933,-159,0,0,0,0,0,0,Calibrating Gyro
74974,0,185,-563,-278,0,0,0,0,0,0,Calibrating Gyro
75049,0,448,-984,-94,0,0,0,0,0,0,Calibrating Gyro
75124,0,181,-601,-496,0,0,0,0,0,0,Calibrating Gyro
75201,0,478,-811,-665,0,0,0,0,0,0,Calibrating Gyro
75277,0,365,-969,-449,0,0,0,0,0,0,Calibrating Gyro
75353,0,414,-874,132,0,0,0,0,0,0,Calibrating Gyro
75427,0,156,-813,571,0,0,0,0,0,0,Calibrating Gyro
75502,0,428,-1126,-240,0,0,0,0,0,0,Calibrating Gyro
75579,0,360,-955,-28,0,0,0,0,0,0,Calibrating Gyro
75655,0,299,-747,-215,0,0,0,0,0,0,Calibrating Gyro
75730,0,356,-1015,-512,0,0,0,0,0,0,Calibrating Gyro
75807,0,350,-891,-177,0,0,0,0,0,0,Calibrating Gyro
75883,0,430,-923,-624,0,0,0,0,0,0,Calibrating Gyro
75959,0,463,-1045,108,0,0,0,0,0,0,Calibrating Gyro
76035,0,230,-899,135,0,0,0,0,0,0,Calibrating Gyro
76110,0,309,-822,163,0,0,0,0,0,0,Calibrating Gyro
76185,0,269,-1072,-192,0,0,0,0,0,0,Calibrating Gyro
76262,0,502,-947,-484,0,0,0,0,0,0,Calibrating Gyro
76338,0,349,-942,-18,0,0,0,0,0,0,Calibrating Gyro
76412,0,420,-1113,-129,0,0,0,0,0,0,Calibrating Gyro
76489,0,198,-900,-433,0,0,0,0,0,0,Calibrating Gyro
76566,0,442,-949,317,0,0,0,0,0,0,Calibrating Gyro
77641,1,390,-885,-367,0,0,0,373.09,-939.69,-142.59,
77649,1,330,-838,-744,0,0,0,373.09,-939.69,-142.59,
77713,1,310,-1034,55,0,0,0,373.09,-939.69,-142.59,
77779,1,293,-839,144,0,0,0,373.09,-939.69,-142.59,
77846,1,338,-925,198,0,0,0,373.09,-939.69,-142.59,
77912,1,313,-1010,-315,0,0,0,373.09,-939.69,-142.59,
77980,1,418,-813,-5,0,0,0,373.09,-939.69,-142.59,
78046,1,465,-1153,-286,0,0,0,373.09,-939.69,-142.59,
78113,1,332,-740,40,0,0,0,373.09,-939.69,-142.59,
78179,1,388,-1102,-338,0,0,0,373.09,-939.69,-142.59,
79248,2,419,-1184,-148,-15.39,5.79,-19.21,373.09,-939.69,-142.59,
79258,2,220,-750,-210,-15.39,5.79,-19.21,373.09,-939.69,-142.59,
79330,2,458,-903,24,-15.39,5.79,-19.21,373.09,-939.69,-142.59,
79399,2,349,-851,-188,-15.39,5.79,-19.21,373.09,-939.69,-142.59,
79471,2,433,-1046,-365,-15.39,5.79,-19.21,373.09,-939.69,-142.59,
79544,2,184,-949,-244,-15.39,5.79,-19.21,373.09,-939.69,-142.59,
79616,2,324,-1098,-403,-15.39,5.79,-19.21,373.09,-939.69,-142.59,
79688,2,450,-872,-283,-15.39,5.79,-19.21,373.09,-939.69,-142.59,
79760,2,281,-694,-215,-15.39,5.79,-19.21,373.09,-939.69,-142.59,
79832,2,409,-733,139,-15.39,5.79,-19.21,373.09,-939.69,-142.59,
80903,3,253,-714,-536,-35.78,37.49,-65.91,373.09,-939.69,-142.59,
80913,3,205,-805,-594,-35.78,37.49,-65.91,373.09,-939.69,-142.59,
80986,3,390,-1006,-137,-35.78,37.49,-65.91,373.09,-939.69,-142.59,
81059,3,401,-908,-241,-35.78,37.49,-65.91,373.09,-939.69,-142.59,
81132,3,306,-694,110,-35.78,37.49,-65.91,373.09,-939.69,-142.59,
81204,3,332,-771,200,-35.78,37.49,-65.91,373.09,-939.69,-142.59,
81275,3,360,-833,-358,-35.78,37.49,-65.91,373.09,-939.69,-142.59,
81348,3,538,-1094,-82,-35.78,37.49,-65.91,373.09,-939.69,-142.59,
81421,3,383,-1018,-607,-35.78,37.49,-65.91,373.09,-939.69,-142.59,
81495,3,419,-1063,-5,-35.78,37.49,-65.91,373.09,-939.69,-142.59,
82567,4,340,-704,-355,-50.17,86.58,-148.32,373.09,-939.69,-142.59,
82579,4,235,-761,126,-50.17,86.58,-148.32,373.09,-939.69,-142.59,
82652,4,345,-860,-32,-50.17,86.58,-148.32,373.09,-939.69,-142.59,
82724,4,462,-997,-235,-50.17,86.58,-148.32,373.09,-939.69,-142.59,
82798,4,471,-930,-140,-50.17,86.58,-148.32,373.09,-939.69,-142.59,
82872,4,255,-768,-164,-50.17,86.58,-148.32,373.09,-939.69,-142.59,
82946,4,423,-915,-227,-50.17,86.58,-148.32,373.09,-939.69,-142.59,
83019,4,316,-1154,-234,-50.17,86.58,-148.32,373.09,-939.69,-142.59,
83094,4,317,-709,18,-50.17,86.58,-148.32,373.09,-939.69,-142.59,
83166,4,323,-811,-3,-50.17,86.58,-148.32,373.09,-939.69,-142.59,
84238,5,475,-1121,987,-74.56,165.38,-130.33,373.09,-939.69,-142.59,
84250,5,595,-907,-718,-74.56,165.38,-130.33,373.09,-939.69,-142.59,
84326,5,381,-793,-296,-74.56,165.38,-130.33,373.09,-939.69,-142.59,
84401,5,443,-1378,-752,-74.56,165.38,-130.33,373.09,-939.69,-142.59,
84476,5,218,-829,-503,-74.56,165.38,-130.33,373.09,-939.69,-142.59,
84551,5,426,-811,-740,-74.56,165.38,-130.33,373.09,-939.69,-142.59,
84626,5,549,-982,-556,-74.56,165.38,-130.33,373.09,-939.69,-142.59,
84701,5,397,-1096,-215,-74.56,165.38,-130.33,373.09,-939.69,-142.59,
84776,5,360,-1008,441,-74.56,165.38,-130.33,373.09,-939.69,-142.59,
84851,5,246,-935,-249,-74.56,165.38,-130.33,373.09,-939.69,-142.59,
85926,6,573,-1067,-386,-38.64,119.07,-247.84,373.09,-939.69,-142.59,
85941,6,575,-681,299,-38.64,119.07,-247.84,373.09,-939.69,-142.59,
86014,6,557,-1128,309,-38.64,119.07,-247.84,373.09,-939.69,-142.59,
86089,6,225,-888,-450,-38.64,119.07,-247.84,373.09,-939.69,-142.59,
86164,6,447,-931,61,-38.64,119.07,-247.84,373.09,-939.69,-142.59,
86237,6,352,-908,-392,-38.64,119.07,-247.84,373.09,-939.69,-142.59,
86312,6,458,-1013,-126,-38.64,119.07,-247.84,373.09,-939.69,-142.59,
86388,6,460,-1279,-316,-38.64,119.07,-247.84,373.09,-939.69,-142.59,
86464,6,248,-692,427,-38.64,119.07,-247.84,373.09,-939.69,-142.59,
86538,6,444,-970,-300,-38.64,119.07,-247.84,373.09,-939.69,-142.59,
87613,7,369,-904,-375,22.17,103.06,-192.64,373.09,-939.69,-142.59,
87625,7,342,-776,501,22.17,103.06,-192.64,373.09,-939.69,-142.59,
87698,7,347,-968,-457,22.17,103.06,-192.64,373.09,-939.69,-142.59,
87772,7,412,-1007,792,22.17,103.06,-192.64,373.09,-939.69,-142.59,
87845,7,133,-1440,859,22.17,103.06,-192.64,373.09,-939.69,-142.59,
87919,7,487,-1860,-831,22.17,103.06,-192.64,373.09,-939.69,-142.59,
87994,7,3209,531,182,22.17,103.06,-192.64,373.09,-939.69,-142.59,
88067,7,-625,713,475,22.17,103.06,-192.64,373.09,-939.69,-142.59,
88139,7,84,-2286,-1354,22.17,103.06,-192.64,373.09,-939.69,-142.59,
88214,7,441,-3279,714,22.17,103.06,-192.64,373.09,-939.69,-142.59,
89288,8,271,-786,-135,168.98,-84.84,0.55,373.09,-939.69,-142.59,
89298,8,275,-975,-46,168.98,-84.84,0.55,373.09,-939.69,-142.59,
89368,8,168,-723,-22,168.98,-84.84,0.55,373.09,-939.69,-142.59,
89439,8,478,-933,1,168.98,-84.84,0.55,373.09,-939.69,-142.59,
89507,8,390,-877,-704,168.98,-84.84,0.55,373.09,-939.69,-142.59,
89579,8,459,-1061,-432,168.98,-84.84,0.55,373.09,-939.69,-142.59,
89652,8,323,-769,-256,168.98,-84.84,0.55,373.09,-939.69,-142.59,
89723,8,285,-832,184,168.98,-84.84,0.55,373.09,-939.69,-142.59,
89794,8,318,-1234,-281,168.98,-84.84,0.55,373.09,-939.69,-142.59,
89867,8,344,-579,-200,168.98,-84.84,0.55,373.09,-939.69,-142.59,
90939,9,243,-847,-556,126.99,-22.05,-45.96,373.09,-939.69,-142.59,
90950,9,512,-1000,-343,126.99,-22.05,-45.96,373.09,-939.69,-142.59,
91025,9,122,-660,-446,126.99,-22.05,-45.96,373.09,-939.69,-142.59,
91099,9,538,-1271,33,126.99,-22.05,-45.96,373.09,-939.69,-142.59,
91171,9,372,-898,-507,126.99,-22.05,-45.96,373.09,-939.69,-142.59,
91245,9,302,-950,61,126.99,-22.05,-45.96,373.09,-939.69,-142.59,
91317,9,240,-829,-394,126.99,-22.05,-45.96,373.09,-939.69,-142.59,
91390,9,324,-727,-272,126.99,-22.05,-45.96,373.09,-939.69,-142.59,
91464,9,395,-1084,-314,126.99,-22.05,-45.96,373.09,-939.69,-142.59,
91540,9,207,-852,-17,126.99,-22.05,-45.96,373.09,-939.69,-142.59,
92613,10,243,-939,-295,79.4,5.85,-178.86,373.09,-939.69,-142.59,
92623,10,398,-1028,-153,79.4,5.85,-178.86,373.09,-939.69,-142.59,
92697,10,485,-1001,-136,79.4,5.85,-178.86,373.09,-939.69,-142.59,
92771,10,434,-1175,-389,79.4,5.85,-178.86,373.09,-939.69,-142.59,
92845,10,299,-1013,-547,79.4,5.85,-178.86,373.09,-939.69,-142.59,
92918,10,275,-929,-72,79.4,5.85,-178.86,373.09,-939.69,-142.59,
92990,10,478,-1225,-905,79.4,5.85,-178.86,373.09,-939.69,-142.59,
93064,10,495,-1055,257,79.4,5.85,-178.86,373.09,-939.69,-142.59,
93136,10,533,-1001,-139,79.4,5.85,-178.86,373.09,-939.69,-142.59,
93210,10,462,-1103,1842,79.4,5.85,-178.86,373.09,-939.69,-142.59,
94284,11,353,-859,-653,116.51,-101.36,-89.97,373.09,-939.69,-142.59,
94299,11,392,-977,-4,116.51,-101.36,-89.97,373.09,-939.69,-142.59,
94372,11,262,-765,-147,116.51,-101.36,-89.97,373.09,-939.69,-142.59,
94448,11,656,-1215,-29,116.51,-101.36,-89.97,373.09,-939.69,-142.59,
94525,11,316,-895,-404,116.51,-101.36,-89.97,373.09,-939.69,-142.59,
94601,11,422,-1116,2,116.51,-101.36,-89.97,373.09,-939.69,-142.59,
94674,11,203,-698,72,116.51,-101.36,-89.97,373.09,-939.69,-142.59,
94748,11,370,-811,-715,116.51,-101.36,-89.97,373.09,-939.69,-142.59,
94824,11,382,-765,267,116.51,-101.36,-89.97,373.09,-939.69,-142.59,
94899,11,286,-899,-243,116.51,-101.36,-89.97,373.09,-939.69,-142.59,
95975,12,286,-772,-50,107.62,-61.67,-132.78,373.09,-939.69,-142.59,
95988,12,509,-740,-537,107.62,-61.67,-132.78,373.09,-939.69,-142.59,
96064,12,414,-910,263,107.62,-61.67,-132.78,373.09,-939.69,-142.59,
96139,12,317,-926,-187,107.62,-61.67,-132.78,373.09,-939.69,-142.59,
96215,12,153,-929,-18,107.62,-61.67,-132.78,373.09,-939.69,-142.59,
96289,12,278,-982,-39,107.62,-61.67,-132.78,373.09,-939.69,-142.59,
96365,12,482,-940,-203,107.62,-61.67,-132.78,373.09,-939.69,-142.59,
96441,12,177,-857,-76,107.62,-61.67,-132.78,373.09,-939.69,-142.59,
96516,12,371,-950,67,107.62,-61.67,-132.78,373.09,-939.69,-142.59,
96589,12,335,-733,-358,107.62,-61.67,-132.78,373.09,-939.69,-142.59,
97666,13,295,-834,-390,66.73,4.13,-103.98,373.09,-939.69,-142.59,
97677,13,330,-1087,-152,66.73,4.13,-103.98,373.09,-939.69,-142.59,
97751,13,491,-1136,-43,66.73,4.13,-103.98,373.09,-939.69,-142.59,
97823,13,84,-651,-376,66.73,4.13,-103.98,373.09,-939.69,-142.59,
97895,13,273,-774,249,66.73,4.13,-103.98,373.09,-939.69,-142.59,
97966,13,264,-723,-618,66.73,4.13,-103.98,373.09,-939.69,-142.59,
98038,13,508,-779,-34,66.73,4.13,-103.98,373.09,-939.69,-142.59,
98110,13,391,-1009,-608,66.73,4.13,-103.98,373.09,-939.69,-142.59,
98184,13,265,-1070,164,66.73,4.13,-103.98,373.09,-939.69,-142.59,
98256,13,306,-863,-344,66.73,4.13,-103.98,373.09,-939.69,-142.59,
99330,14,354,-861,-214,14.34,51.22,-176.59,373.09,-939.69,-142.59,
99342,14,396,-950,100,14.34,51.22,-176.59,373.09,-939.69,-142.59,
99415,14,393,-1084,-215,14.34,51.22,-176.59,373.09,-939.69,-142.59,
99489,14,-11,-765,-1474,14.34,51.22,-176.59,373.09,-939.69,-142.59,
99564,14,527,-1187,732,14.34,51.22,-176.59,373.09,-939.69,-142.59,
99638,14,104,-907,-101,14.34,51.22,-176.59,373.09,-939.69,-142.59,
99712,14,359,-829,25,14.34,51.22,-176.59,373.09,-939.69,-142.59,
99783,14,438,-857,-374,14.34,51.22,-176.59,373.09,-939.69,-142.59,
99857,14,289,-877,149,14.34,51.22,-176.59,373.09,-939.69,-142.59,
99930,14,410,-1037,-1005,14.34,51.22,-176.59,373.09,-939.69,-142.59,
101006,15,406,-1171,-67,-32.85,55.52,-271.7,373.09,-939.69,-142.59,
101020,15,394,-1002,-218,-32.85,55.52,-271.7,373.09,-939.69,-142.59,
101097,15,304,-1163,135,-32.85,55.52,-271.7,373.09,-939.69,-142.59,
101174,15,181,-681,-979,-32.85,55.52,-271.7,373.09,-939.69,-142.59,
101250,15,929,-1691,-1642,-32.85,55.52,-271.7,373.09,-939.69,-142.59,
101327,15,414,-1149,144,-32.85,55.52,-271.7,373.09,-939.69,-142.59,
101403,15,4,-954,-579,-32.85,55.52,-271.7,373.09,-939.69,-142.59,
101477,15,-30,-752,-517,-32.85,55.52,-271.7,373.09,-939.69,-142.59,
101553,15,132,-850,475,-32.85,55.52,-271.7,373.09,-939.69,-142.59,
101628,15,661,-1779,1097,-32.85,55.52,-271.7,373.09,-939.69,-142.59,
102706,16,571,-998,-100,-66.43,-123.99,-344.21,373.09,-939.69,-142.59,
102722,16,302,-828,178,-66.43,-123.99,-344.21,373.09,-939.69,-142.59,
102799,16,220,-725,-36,-66.43,-123.99,-344.21,373.09,-939.69,-142.59,
102876,16,445,-1113,-704,-66.43,-123.99,-344.21,373.09,-939.69,-142.59,
102955,16,517,-1189,-455,-66.43,-123.99,-344.21,373.09,-939.69,-142.59,
103034,16,402,-928,-365,-66.43,-123.99,-344.21,373.09,-939.69,-142.59,
103112,16,365,-944,-59,-66.43,-123.99,-344.21,373.09,-939.69,-142.59,
103189,16,132,-748,-10,-66.43,-123.99,-344.21,373.09,-939.69,-142.59,
103267,16,332,-852,-990,-66.43,-123.99,-344.21,373.09,-939.69,-142.59,
103345,16,550,-1259,-180,-66.43,-123.99,-344.21,373.09,-939.69,-142.59,
104424,17,285,-874,-237,-55.92,-142.7,-473.71,373.09,-939.69,-142.59,
104440,17,350,-918,-218,-55.92,-142.7,-473.71,373.09,-939.69,-142.59,
104518,17,197,-900,-60,-55.92,-142.7,-473.71,373.09,-939.69,-142.59,
104596,17,394,-1016,-349,-55.92,-142.7,-473.71,373.09,-939.69,-142.59,
104675,17,376,-796,-507,-55.92,-142.7,-473.71,373.09,-939.69,-142.59,
104753,17,183,-787,4,-55.92,-142.7,-473.71,373.09,-939.69,-142.59,
104827,17,552,-1222,-187,-55.92,-142.7,-473.71,373.09,-939.69,-142.59,
104907,17,322,-946,-359,-55.92,-142.7,-473.71,373.09,-939.69,-142.59,
104985,17,419,-1516,-560,-55.92,-142.7,-473.71,373.09,-939.69,-142.59,
105064,17,433,-1162,-280,-55.92,-142.7,-473.71,373.09,-939.69,-142.59,
106144,18,448,-1026,-631,-77.91,-216.7,-606.42,373.09,-939.69,-142.59,
106162,18,329,-964,511,-77.91,-216.7,-606.42,373.09,-939.69,-142.59,
106238,18,293,-840,-242,-77.91,-216.7,-606.42,373.09,-939.69,-142.59,
106316,18,371,-1060,-102,-77.91,-216.7,-606.42,373.09,-939.69,-142.59,
106395,18,348,-988,-804,-77.91,-216.7,-606.42,373.09,-939.69,-142.59,
106474,18,558,-1023,-1,-77.91,-216.7,-606.42,373.09,-939.69,-142.59,
106551,18,358,-862,228,-77.91,-216.7,-606.42,373.09,-939.69,-142.59,
106628,18,202,-675,-548,-77.91,-216.7,-606.42,373.09,-939.69,-142.59,
106705,18,631,-1191,402,-77.91,-216.7,-606.42,373.09,-939.69,-142.59,
106784,18,516,-1065,-452,-77.91,-216.7,-606.42,373.09,-939.69,-142.59,
107864,19,372,-1043,-630,-45.6,-246.41,-627.73,373.09,-939.69,-142.59,
107881,19,340,-539,-187,-45.6,-246.41,-627.73,373.09,-939.69,-142.59,
107959,19,144,-748,341,-45.6,-246.41,-627.73,373.09,-939.69,-142.59,
108037,19,477,-1154,-280,-45.6,-246.41,-627.73,373.09,-939.69,-142.59,
108115,19,429,-987,-240,-45.6,-246.41,-627.73,373.09,-939.69,-142.59,
108193,19,511,-1077,-2,-45.6,-246.41,-627.73,373.09,-939.69,-142.59,
108270,19,392,-995,-99,-45.6,-246.41,-627.73,373.09,-939.69,-142.59,
108348,19,369,-928,-221,-45.6,-246.41,-627.73,373.09,-939.69,-142.59,
108426,19,636,-1124,-603,-45.6,-246.41,-627.73,373.09,-939.69,-142.59,
108505,19,258,-763,-102,-45.6,-246.41,-627.73,373.09,-939.69,-142.59,
109584,20,331,-1041,78,-25.89,-242.51,-687.43,373.09,-939.69,-142.59,
109598,20,358,-763,35,-25.89,-242.51,-687.43,373.09,-939.69,-142.59,
109675,20,361,-868,222,-25.89,-242.51,-687.43,373.09,-939.69,-142.59,
109752,20,434,-903,198,-25.89,-242.51,-687.43,373.09,-939.69,-142.59,
109829,20,110,-800,-281,-25.89,-242.51,-687.43,373.09,-939.69,-142.59,
109906,20,465,-1444,80,-25.89,-242.51,-687.43,373.09,-939.69,-142.59,
109984,20,8,-934,-417,-25.89,-242.51,-687.43,373.09,-939.69,-142.59,
110060,20,200,-766,-320,-25.89,-242.51,-687.43,373.09,-939.69,-142.59,
110138,20,593,-962,-239,-25.89,-242.51,-687.43,373.09,-939.69,-142.59,
110216,20,322,-1125,-149,-25.89,-242.51,-687.43,373.09,-939.69,-142.59,
111296,21,452,-953,310,-80.78,-263.42,-624.14,373.09,-939.69,-142.59,
111310,21,550,-1040,-112,-80.78,-263.42,-624.14,373.09,-939.69,-142.59,
111390,21,381,-722,-391,-80.78,-263.42,-624.14,373.09,-939.69,-142.59,
111468,21,340,-785,-312,-80.78,-263.42,-624.14,373.09,-939.69,-142.59,
111546,21,580,-1083,-148,-80.78,-263.42,-624.14,373.09,-939.69,-142.59,
111626,21,478,-1048,190,-80.78,-263.42,-624.14,373.09,-939.69,-142.59,
111704,21,182,-1134,-403,-80.78,-263.42,-624.14,373.09,-939.69,-142.59,
111782,21,483,-1146,-44,-80.78,-263.42,-624.14,373.09,-939.69,-142.59,
111861,21,494,-1212,437,-80.78,-263.42,-624.14,373.09,-939.69,-142.59,
111939,21,283,-889,221,-80.78,-263.42,-624.14,373.09,-939.69,-142.59,
113016,22,283,-851,81,-31.57,-324.93,-506.75,373.09,-939.69,-142.59,
113031,22,421,-975,-613,-31.57,-324.93,-506.75,373.09,-939.69,-142.59,
113108,22,457,-1211,12,-31.57,-324.93,-506.75,373.09,-939.69,-142.59,
113185,22,199,-791,-260,-31.57,-324.93,-506.75,373.09,-939.69,-142.59,
113264,22,419,-927,-76,-31.57,-324.93,-506.75,373.09,-939.69,-142.59,
113341,22,380,-1006,-721,-31.57,-324.93,-506.75,373.09,-939.69,-142.59,
113420,22,416,-1029,-766,-31.57,-324.93,-506.75,373.09,-939.69,-142.59,
113500,22,451,-1054,-182,-31.57,-324.93,-506.75,373.09,-939.69,-142.59,
113579,22,358,-1008,-437,-31.57,-324.93,-506.75,373.09,-939.69,-142.59,
113657,22,475,-989,121,-31.57,-324.93,-506.75,373.09,-939.69,-142.59,
114736,23,372,-1157,-1156,-18.76,-369.33,-648.25,373.09,-939.69,-142.59,
114754,23,402,-1336,1,-18.76,-369.33,-648.25,373.09,-939.69,-142.59,
114830,23,274,-942,-898,-18.76,-369.33,-648.25,373.09,-939.69,-142.59,
114908,23,375,-877,-132,-18.76,-369.33,-648.25,373.09,-939.69,-142.59,
114985,23,451,-1119,-337,-18.76,-369.33,-648.25,373.09,-939.69,-142.59,
115065,23,414,-998,-272,-18.76,-369.33,-648.25,373.09,-939.69,-142.59,
115143,23,315,-965,-371,-18.76,-369.33,-648.25,373.09,-939.69,-142.59,
115221,23,358,-929,-246,-18.76,-369.33,-648.25,373.09,-939.69,-142.59,
115300,23,315,-1005,-42,-18.76,-369.33,-648.25,373.09,-939.69,-142.59,
115378,23,140,-652,-258,-18.76,-369.33,-648.25,373.09,-939.69,-142.59,
116456,24,380,-1026,-353,-50.25,-427.64,-876.76,373.09,-939.69,-142.59,
116473,24,152,-688,-451,-50.25,-427.64,-876.76,373.09,-939.69,-142.59,
116551,24,407,-888,269,-50.25,-427.64,-876.76,373.09,-939.69,-142.59,
116629,24,469,-1093,-45,-50.25,-427.64,-876.76,373.09,-939.69,-142.59,
116707,24,381,-1034,39,-50.25,-427.64,-876.76,373.09,-939.69,-142.59,
116784,24,459,-720,-204,-50.25,-427.64,-876.76,373.09,-939.69,-142.59,
116861,24,346,-1011,231,-50.25,-427.64,-876.76,373.09,-939.69,-142.59,
116940,24,593,-1245,33,-50.25,-427.64,-876.76,373.09,-939.69,-142.59,
117017,24,399,-920,118,-50.25,-427.64,-876.76,373.09,-939.69,-142.59,
117094,24,391,-1006,-257,-50.25,-427.64,-876.76,373.09,-939.69,-142.59,
118173,25,270,-929,-356,-25.64,-451.04,-796.17,373.09,-939.69,-142.59,
118190,25,502,-1265,-2,-25.64,-451.04,-796.17,373.09,-939.69,-142.59,
118267,25,227,-1061,230,-25.64,-451.04,-796.17,373.09,-939.69,-142.59,
