time,run_cnt,dps_x,dps_y,dps_z,cal_adjust_x,cal_adjust_y,cal_adjust_z,deg_x,deg_y,deg_z,cal_x,cal_y,cal_z,notes
2055,0,236,-4645,5058,,,,,,,,,,Calibrating Gyro
2107,0,801,731,6036,,,,,,,,,,Calibrating Gyro
2157,0,8939,9054,23031,,,,,,,,,,Calibrating Gyro
2211,0,13368,-7049,32766,,,,,,,,,,Calibrating Gyro
2269,0,4235,-754,30202,,,,,,,,,,Calibrating Gyro
2323,0,5172,4295,32766,,,,,,,,,,Calibrating Gyro
2376,0,4035,104,19526,,,,,,,,,,Calibrating Gyro
2429,0,-5259,11603,-919,,,,,,,,,,Calibrating Gyro
2485,0,-14965,-1643,-9869,,,,,,,,,,Calibrating Gyro
2543,0,-3052,32749,-10038,,,,,,,,,,Calibrating Gyro
2600,0,20593,8233,32766,,,,,,,,,,Calibrating Gyro
2656,0,444,-16197,-684,,,,,,,,,,Calibrating Gyro
2710,0,-5481,23718,8667,,,,,,,,,,Calibrating Gyro
2765,0,-12393,18701,-6588,,,,,,,,,,Calibrating Gyro
2823,0,-15224,32766,-11794,,,,,,,,,,Calibrating Gyro
2881,0,-24251,500,-14555,,,,,,,,,,Calibrating Gyro
2937,0,-32766,10518,-15046,,,,,,,,,,Calibrating Gyro
2997,0,-24237,-2008,-15552,,,,,,,,,,Calibrating Gyro
3055,0,-10214,-5959,-9798,,,,,,,,,,Calibrating Gyro
3112,0,-21295,29902,1275,,,,,,,,,,Calibrating Gyro
3169,0,-7739,6279,-24048,,,,,,,,,,Calibrating Gyro
3225,0,44,4770,3659,,,,,,,,,,Calibrating Gyro
3276,0,2923,14745,3919,,,,,,,,,,Calibrating Gyro
3331,0,-4470,-5358,-5955,,,,,,,,,,Calibrating Gyro
3387,0,-4864,10730,6674,,,,,,,,,,Calibrating Gyro
3442,0,6301,-3742,15020,,,,,,,,,,Calibrating Gyro
3497,0,5752,13432,5146,,,,,,,,,,Calibrating Gyro
3552,0,-6031,19913,17454,,,,,,,,,,Calibrating Gyro
3608,0,11692,-11047,-17753,,,,,,,,,,Calibrating Gyro
3666,0,-11391,1777,16383,,,,,,,,,,Calibrating Gyro
3723,0,4181,25728,-14017,,,,,,,,,,Calibrating Gyro
3780,0,1197,-601,15711,,,,,,,,,,Calibrating Gyro
3833,0,-992,4274,16446,,,,,,,,,,Calibrating Gyro
3888,0,1919,3226,1142,,,,,,,,,,Calibrating Gyro
3941,0,17045,-4636,2230,,,,,,,,,,Calibrating Gyro
3996,0,-4968,32766,-32766,,,,,,,,,,Calibrating Gyro
4055,0,-9711,-10650,15653,,,,,,,,,,Calibrating Gyro
4112,0,7996,367,13306,,,,,,,,,,Calibrating Gyro
4165,0,-17921,3473,-16059,,,,,,,,,,Calibrating Gyro
4222,0,10221,17178,-20411,,,,,,,,,,Calibrating Gyro
4280,0,-7214,5799,-14315,,,,,,,,,,Calibrating Gyro
4336,0,1122,-12000,7798,,,,,,,,,,Calibrating Gyro
4391,0,-6561,8067,-5395,,,,,,,,,,Calibrating Gyro
4447,0,7022,3337,190,,,,,,,,,,Calibrating Gyro
4499,0,5,-9681,-3680,,,,,,,,,,Calibrating Gyro
4551,0,3074,1767,3187,,,,,,,,,,Calibrating Gyro
4604,0,4686,44,84,,,,,,,,,,Calibrating Gyro
4653,0,3735,-3105,-488,,,,,,,,,,Calibrating Gyro
4707,0,4264,-2859,28,,,,,,,,,,Calibrating Gyro
4759,0,-3395,8987,571,,,,,,,,,,Calibrating Gyro
4812,0,154,211,-852,,,,,,,,,,Calibrating Gyro
4864,0,-6447,-10667,2155,,,,,,,,,,Calibrating Gyro
4920,0,-519,1838,1517,,,,,,,,,,Calibrating Gyro
4973,0,-2893,-4210,-3637,,,,,,,,,,Calibrating Gyro
5029,0,1415,-8140,671,,,,,,,,,,Calibrating Gyro
5083,0,1934,653,342,,,,,,,,,,Calibrating Gyro
5134,0,-2490,-1803,198,,,,,,,,,,Calibrating Gyro
5188,0,2358,-2943,-561,,,,,,,,,,Calibrating Gyro
5242,0,-2357,-168,-404,,,,,,,,,,Calibrating Gyro
5297,0,1076,-2864,-382,,,,,,,,,,Calibrating Gyro
5351,0,-319,-2546,-1416,,,,,,,,,,Calibrating Gyro
5406,0,151,-2341,565,,,,,,,,,,Calibrating Gyro
5458,0,-230,-3719,-528,,,,,,,,,,Calibrating Gyro
5513,0,268,-3614,-3227,,,,,,,,,,Calibrating Gyro
5567,0,216,-487,-77,,,,,,,,,,Calibrating Gyro
5617,0,-256,-963,373,,,,,,,,,,Calibrating Gyro
5669,0,303,-970,-543,,,,,,,,,,Calibrating Gyro
5722,0,482,-1196,-456,,,,,,,,,,Calibrating Gyro
5775,0,247,-873,-323,,,,,,,,,,Calibrating Gyro
5827,0,211,-704,220,,,,,,,,,,Calibrating Gyro
5878,0,338,-576,-187,,,,,,,,,,Calibrating Gyro
5931,0,239,-997,-180,,,,,,,,,,Calibrating Gyro
5982,0,496,-1380,411,,,,,,,,,,Calibrating Gyro
6034,0,499,-1038,-180,,,,,,,,,,Calibrating Gyro
6087,0,299,-1299,-325,,,,,,,,,,Calibrating Gyro
6140,0,425,-2023,1484,,,,,,,,,,Calibrating Gyro
6194,0,380,-1144,-365,,,,,,,,,,Calibrating Gyro
6247,0,414,-1178,179,,,,,,,,,,Calibrating Gyro
6299,0,472,-845,233,,,,,,,,,,Calibrating Gyro
6350,0,395,-955,-170,,,,,,,,,,Calibrating Gyro
6402,0,579,-1103,215,,,,,,,,,,Calibrating Gyro
6454,0,419,-1120,-272,,,,,,,,,,Calibrating Gyro
6507,0,277,-899,41,,,,,,,,,,Calibrating Gyro
6557,0,406,-880,-222,,,,,,,,,,Calibrating Gyro
6609,0,273,-1000,-279,,,,,,,,,,Calibrating Gyro
6663,0,474,-825,-77,,,,,,,,,,Calibrating Gyro
6714,0,419,-990,-199,,,,,,,,,,Calibrating Gyro
6765,0,521,-1246,-237,,,,,,,,,,Calibrating Gyro
6818,0,518,-1213,-503,,,,,,,,,,Calibrating Gyro
6872,0,415,-933,-61,,,,,,,,,,Calibrating Gyro
6923,0,560,-801,29,,,,,,,,,,Calibrating Gyro
6973,0,551,-1118,-288,,,,,,,,,,Calibrating Gyro
7026,0,383,-1209,-296,,,,,,,,,,Calibrating Gyro
7079,0,473,-1120,-350,,,,,,,,,,Calibrating Gyro
7133,0,396,-812,137,,,,,,,,,,Calibrating Gyro
7183,0,450,-841,-156,,,,,,,,,,Calibrating Gyro
7235,0,464,-953,86,,,,,,,,,,Calibrating Gyro
7285,0,442,-1101,-385,,,,,,,,,,Calibrating Gyro
7339,0,403,-1257,-217,,,,,,,,,,Calibrating Gyro
7392,0,385,-1130,-242,,,,,,,,,,Calibrating Gyro
7445,0,518,-898,-215,,,,,,,,,,Calibrating Gyro
7497,0,445,-1107,-391,,,,,,,,,,Calibrating Gyro
7549,0,371,-748,8,,,,,,,,,,Calibrating Gyro
7599,0,376,-993,-188,,,,,,,,,,Calibrating Gyro
7651,0,507,-1225,-170,,,,,,,,,,Calibrating Gyro
7704,0,508,-958,-447,,,,,,,,,,Calibrating Gyro
7756,0,567,-1461,-537,,,,,,,,,,Calibrating Gyro
7810,0,253,-921,113,,,,,,,,,,Calibrating Gyro
7861,0,438,-502,-165,,,,,,,,,,Calibrating Gyro
7912,0,375,-994,-101,,,,,,,,,,Calibrating Gyro
7964,0,391,-614,8,,,,,,,,,,Calibrating Gyro
8013,0,285,-942,-209,,,,,,,,,,Calibrating Gyro
8066,0,364,-930,6,,,,,,,,,,Calibrating Gyro
8114,0,341,-964,-340,,,,,,,,,,Calibrating Gyro
8166,0,481,-1441,-290,,,,,,,,,,Calibrating Gyro
8219,0,595,-1154,-111,,,,,,,,,,Calibrating Gyro
8272,0,463,-1060,-221,,,,,,,,,,Calibrating Gyro
8326,0,332,-1210,-290,,,,,,,,,,Calibrating Gyro
8379,0,392,-981,-54,,,,,,,,,,Calibrating Gyro
8430,0,312,-698,-133,,,,,,,,,,Calibrating Gyro
8482,0,386,-974,-37,,,,,,,,,,Calibrating Gyro
8532,0,461,-1152,-194,,,,,,,,,,Calibrating Gyro
8586,0,404,-957,-364,,,,,,,,,,Calibrating Gyro
8638,0,729,-1151,-266,,,,,,,,,,Calibrating Gyro
8691,0,381,-921,53,,,,,,,,,,Calibrating Gyro
8741,0,84,-797,109,,,,,,,,,,Calibrating Gyro
8792,0,572,-1216,-214,,,,,,,,,,Calibrating Gyro
8845,0,396,-971,-236,,,,,,,,,,Calibrating Gyro
8896,0,437,-789,-45,,,,,,,,,,Calibrating Gyro
8947,0,227,-870,134,,,,,,,,,,Calibrating Gyro
8998,0,606,-1121,-305,,,,,,,,,,Calibrating Gyro
9052,0,480,-998,-253,,,,,,,,,,Calibrating Gyro
9104,0,288,-942,-355,,,,,,,,,,Calibrating Gyro
9156,0,511,-1063,-343,,,,,,,,,,Calibrating Gyro
9209,0,518,-1747,-9,,,,,,,,,,Calibrating Gyro
9260,0,339,-656,34,,,,,,,,,,Calibrating Gyro
9310,0,505,-1162,-199,,,,,,,,,,Calibrating Gyro
9363,0,449,-1097,-166,,,,,,,,,,Calibrating Gyro
9416,0,473,-1182,-316,,,,,,,,,,Calibrating Gyro
9469,0,404,-1000,-167,,,,,,,,,,Calibrating Gyro
9523,0,470,-1217,-564,,,,,,,,,,Calibrating Gyro
9576,0,423,-1111,-104,,,,,,,,,,Calibrating Gyro
9629,0,412,-1021,-146,,,,,,,,,,Calibrating Gyro
9682,0,603,-1233,-205,,,,,,,,,,Calibrating Gyro
9735,0,523,-1087,-380,,,,,,,,,,Calibrating Gyro
9788,0,459,-1001,-110,,,,,,,,,,Calibrating Gyro
9841,0,478,-937,57,,,,,,,,,,Calibrating Gyro
9891,0,371,-877,-7,,,,,,,,,,Calibrating Gyro
9942,0,466,-1024,-359,,,,,,,,,,Calibrating Gyro
9995,0,682,-1242,-220,,,,,,,,,,Calibrating Gyro
10048,0,306,-899,-57,,,,,,,,,,Calibrating Gyro
10099,0,375,-874,17,,,,,,,,,,Calibrating Gyro
10150,0,440,-989,-253,,,,,,,,,,Calibrating Gyro
10204,0,415,-749,88,,,,,,,,,,Calibrating Gyro
10255,0,349,-1010,-220,,,,,,,,,,Calibrating Gyro
10309,0,444,-906,103,,,,,,,,,,Calibrating Gyro
10361,0,533,-1269,-311,,,,,,,,,,Calibrating Gyro
10416,0,499,-1018,-74,,,,,,,,,,Calibrating Gyro
10469,0,482,-1235,-184,,,,,,,,,,Calibrating Gyro
10523,0,460,-1362,-504,,,,,,,,,,Calibrating Gyro
10577,0,421,-923,-39,,,,,,,,,,Calibrating Gyro
10630,0,384,-996,-324,,,,,,,,,,Calibrating Gyro
10682,0,449,-1098,-129,,,,,,,,,,Calibrating Gyro
10736,0,424,-983,-139,,,,,,,,,,Calibrating Gyro
10789,0,409,-975,-240,,,,,,,,,,Calibrating Gyro
10843,0,379,-1199,-124,,,,,,,,,,Calibrating Gyro
10897,0,531,-1162,-205,,,,,,,,,,Calibrating Gyro
10951,0,301,-1020,-65,,,,,,,,,,Calibrating Gyro
11004,0,406,-1002,-133,,,,,,,,,,Calibrating Gyro
11059,0,526,-1031,84,,,,,,,,,,Calibrating Gyro
11111,0,449,-1149,178,,,,,,,,,,Calibrating Gyro
11164,0,371,-1074,-102,,,,,,,,,,Calibrating Gyro
11218,0,590,-1116,-160,,,,,,,,,,Calibrating Gyro
11273,0,418,-797,-55,,,,,,,,,,Calibrating Gyro
11325,0,340,-1141,-195,,,,,,,,,,Calibrating Gyro
11379,0,561,-1135,-356,,,,,,,,,,Calibrating Gyro
11433,0,469,-1016,-106,,,,,,,,,,Calibrating Gyro
11488,0,344,-746,-134,,,,,,,,,,Calibrating Gyro
11541,0,141,-720,-37,,,,,,,,,,Calibrating Gyro
11592,0,506,-1039,-70,,,,,,,,,,Calibrating Gyro
11645,0,478,-828,19,,,,,,,,,,Calibrating Gyro
11697,0,448,-1094,-615,,,,,,,,,,Calibrating Gyro
11751,0,429,-1042,-390,,,,,,,,,,Calibrating Gyro
11805,0,529,-1053,-369,,,,,,,,,,Calibrating Gyro
11859,0,680,-1197,-193,,,,,,,,,,Calibrating Gyro
11914,0,489,-1065,-132,,,,,,,,,,Calibrating Gyro
11968,0,440,-1028,-216,,,,,,,,,,Calibrating Gyro
12022,0,309,-892,-62,,,,,,,,,,Calibrating Gyro
12075,0,132,-830,-71,,,,,,,,,,Calibrating Gyro
12127,0,454,-1093,-305,,,,,,,,,,Calibrating Gyro
12181,0,445,-1036,-274,,,,,,,,,,Calibrating Gyro
12235,0,418,-1004,-212,,,,,,,,,,Calibrating Gyro
12290,0,716,-941,-223,,,,,,,,,,Calibrating Gyro
12343,0,392,-1012,-309,,,,,,,,,,Calibrating Gyro
12397,0,192,-698,21,,,,,,,,,,Calibrating Gyro
12447,0,581,-1198,-11,,,,,,,,,,Calibrating Gyro
12500,0,459,-1012,17,,,,,,,,,,Calibrating Gyro
12553,0,359,-1081,-352,,,,,,,,,,Calibrating Gyro
12607,0,406,-1054,-329,,,,,,,,,,Calibrating Gyro
12661,0,511,-1151,-212,,,,,,,,,,Calibrating Gyro
12716,0,428,-1046,-94,,,,,,,,,,Calibrating Gyro
12769,0,565,-1204,-223,,,,,,,,,,Calibrating Gyro
12823,0,406,-988,-219,,,,,,,,,,Calibrating Gyro
12876,0,519,-1063,-173,,,,,,,,,,Calibrating Gyro
12931,0,403,-996,-15,,,,,,,,,,Calibrating Gyro
12983,0,626,-1069,-392,,,,,,,,,,Calibrating Gyro
13037,0,493,-1030,-61,,,,,,,,,,Calibrating Gyro
13090,0,344,-962,-373,,,,,,,,,,Calibrating Gyro
13144,0,513,-1178,-236,,,,,,,,,,Calibrating Gyro
13198,0,275,-971,-202,,,,,,,,,,Calibrating Gyro
13250,0,381,-1055,-17,,,,,,,,,,Calibrating Gyro
13303,0,591,-1131,-295,,,,,,,,,,Calibrating Gyro
13358,0,389,-894,12,,,,,,,,,,Calibrating Gyro
13409,0,698,-1246,-523,,,,,,,,,,Calibrating Gyro
13463,0,355,-1040,-405,,,,,,,,,,Calibrating Gyro
13517,0,434,-1322,-326,,,,,,,,,,Calibrating Gyro
13572,0,383,-825,97,,,,,,,,,,Calibrating Gyro
13623,0,385,-1344,-320,,,,,,,,,,Calibrating Gyro
13677,0,401,-1135,-576,,,,,,,,,,Calibrating Gyro
13731,0,512,-1312,-344,,,,,,,,,,Calibrating Gyro
13786,0,266,-1016,184,,,,,,,,,,Calibrating Gyro
13839,0,501,-1010,-15,,,,,,,,,,Calibrating Gyro
13892,0,423,-1230,-374,,,,,,,,,,Calibrating Gyro
13946,0,314,-877,-404,,,,,,,,,,Calibrating Gyro
14000,0,369,-865,-172,,,,,,,,,,Calibrating Gyro
14052,0,445,-791,-239,,,,,,,,,,Calibrating Gyro
14105,0,317,-1165,-132,,,,,,,,,,Calibrating Gyro
14159,0,524,-1140,-175,,,,,,,,,,Calibrating Gyro
14214,0,291,-839,-86,,,,,,,,,,Calibrating Gyro
14266,0,463,-1172,-205,,,,,,,,,,Calibrating Gyro
14320,0,468,-1070,-386,,,,,,,,,,Calibrating Gyro
14374,0,271,-837,-39,,,,,,,,,,Calibrating Gyro
14427,0,503,-825,-192,,,,,,,,,,Calibrating Gyro
14480,0,552,-1065,-324,,,,,,,,,,Calibrating Gyro
14534,0,585,-1138,-477,,,,,,,,,,Calibrating Gyro
14588,0,290,-820,107,,,,,,,,,,Calibrating Gyro
14641,0,541,-1191,-307,,,,,,,,,,Calibrating Gyro
14695,0,413,-1124,-301,,,,,,,,,,Calibrating Gyro
14749,0,332,-867,-119,,,,,,,,,,Calibrating Gyro
14802,0,367,-926,-18,,,,,,,,,,Calibrating Gyro
14854,0,243,-896,-28,,,,,,,,,,Calibrating Gyro
14906,0,411,-1008,-303,,,,,,,,,,Calibrating Gyro
14960,0,349,-1244,-35,,,,,,,,,,Calibrating Gyro
15013,0,479,-1045,-206,,,,,,,,,,Calibrating Gyro
15068,0,523,-1244,-394,,,,,,,,,,Calibrating Gyro
15122,0,524,-1074,-19,,,,,,,,,,Calibrating Gyro
15175,0,314,-1007,-7,,,,,,,,,,Calibrating Gyro
15227,0,325,-927,-324,,,,,,,,,,Calibrating Gyro
15281,0,391,-980,-246,,,,,,,,,,Calibrating Gyro
15334,0,310,-1216,-404,,,,,,,,,,Calibrating Gyro
15388,0,649,-1299,-312,,,,,,,,,,Calibrating Gyro
15442,0,434,-1137,-126,,,,,,,,,,Calibrating Gyro
15497,0,603,-1122,-328,,,,,,,,,,Calibrating Gyro
15551,0,307,-859,86,,,,,,,,,,Calibrating Gyro
15602,0,504,-1080,-202,,,,,,,,,,Calibrating Gyro
15656,0,455,-1084,2,,,,,,,,,,Calibrating Gyro
15707,0,447,-1049,-56,,,,,,,,,,Calibrating Gyro
15760,0,455,-1008,-398,,,,,,,,,,Calibrating Gyro
15814,0,526,-1097,-324,,,,,,,,,,Calibrating Gyro
15868,0,313,-1203,-220,,,,,,,,,,Calibrating Gyro
15923,0,541,-1234,-326,,,,,,,,,,Calibrating Gyro
15977,0,449,-1047,9,,,,,,,,,,Calibrating Gyro
16028,0,427,-1402,-556,,,,,,,,,,Calibrating Gyro
16082,0,379,-1055,-157,,,,,,,,,,Calibrating Gyro
16137,0,473,-1061,-188,,,,,,,,,,Calibrating Gyro
16191,0,568,-1223,-179,,,,,,,,,,Calibrating Gyro
16245,0,449,-931,44,,,,,,,,,,Calibrating Gyro
16296,0,714,-1162,-245,,,,,,,,,,Calibrating Gyro
16351,0,501,-909,-293,,,,,,,,,,Calibrating Gyro
16404,0,548,-1176,-341,,,,,,,,,,Calibrating Gyro
16458,0,327,-1231,120,,,,,,,,,,Calibrating Gyro
16510,0,306,-1065,-300,,,,,,,,,,Calibrating Gyro
16565,0,462,-1115,-235,,,,,,,,,,Calibrating Gyro
16619,0,261,-878,-67,,,,,,,,,,Calibrating Gyro
16671,0,448,-1358,-407,,,,,,,,,,Calibrating Gyro
16726,0,259,-892,-46,,,,,,,,,,Calibrating Gyro
16778,0,478,-1119,-352,,,,,,,,,,Calibrating Gyro
16832,0,578,-1265,-107,,,,,,,,,,Calibrating Gyro
16886,0,393,-836,143,,,,,,,,,,Calibrating Gyro
16939,0,557,-1089,-162,,,,,,,,,,Calibrating Gyro
16993,0,501,-1177,-241,,,,,,,,,,Calibrating Gyro
17047,0,388,-964,12,,,,,,,,,,Calibrating Gyro
17098,0,476,-1024,-682,,,,,,,,,,Calibrating Gyro
17153,0,576,-977,-123,,,,,,,,,,Calibrating Gyro
17206,0,404,-1089,-310,,,,,,,,,,Calibrating Gyro
17260,0,291,-1142,50,,,,,,,,,,Calibrating Gyro
17311,0,491,-979,-190,,,,,,,,,,Calibrating Gyro
17364,0,498,-1328,-574,,,,,,,,,,Calibrating Gyro
17419,0,435,-1237,-224,,,,,,,,,,Calibrating Gyro
17473,0,543,-1213,-143,,,,,,,,,,Calibrating Gyro
17527,0,314,-988,-56,,,,,,,,,,Calibrating Gyro
17580,0,424,-1386,-421,,,,,,,,,,Calibrating Gyro
17634,0,480,-977,-238,,,,,,,,,,Calibrating Gyro
17687,0,434,-1135,-168,,,,,,,,,,Calibrating Gyro
17741,0,340,-1058,-207,,,,,,,,,,Calibrating Gyro
17796,0,363,-666,38,,,,,,,,,,Calibrating Gyro
17847,0,432,-1124,-424,,,,,,,,,,Calibrating Gyro
17901,0,427,-1098,-406,,,,,,,,,,Calibrating Gyro
17955,0,504,-868,161,,,,,,,,,,Calibrating Gyro
18008,0,454,-1115,-259,,,,,,,,,,Calibrating Gyro
18062,0,531,-1029,-238,,,,,,,,,,Calibrating Gyro
18116,0,381,-1002,-197,,,,,,,,,,Calibrating Gyro
18170,0,235,-592,-110,,,,,,,,,,Calibrating Gyro
18223,0,316,-754,187,,,,,,,,,,Calibrating Gyro
18275,0,427,-1124,-373,,,,,,,,,,Calibrating Gyro
18329,0,386,-998,-97,,,,,,,,,,Calibrating Gyro
18381,0,591,-1158,-187,,,,,,,,,,Calibrating Gyro
18436,0,575,-1028,-342,,,,,,,,,,Calibrating Gyro
18490,0,363,-811,54,,,,,,,,,,Calibrating Gyro
18541,0,368,-1016,-13,,,,,,,,,,Calibrating Gyro
18594,0,383,-1107,-448,,,,,,,,,,Calibrating Gyro
18649,0,417,-1199,-69,,,,,,,,,,Calibrating Gyro
18702,0,325,-1061,-70,,,,,,,,,,Calibrating Gyro
18755,0,551,-1059,226,,,,,,,,,,Calibrating Gyro
18808,0,390,-1211,-291,,,,,,,,,,Calibrating Gyro
18863,0,445,-1188,-256,,,,,,,,,,Calibrating Gyro
18917,0,301,-865,-146,,,,,,,,,,Calibrating Gyro
18969,0,526,-1040,135,,,,,,,,,,Calibrating Gyro
19022,0,488,-1276,-196,,,,,,,,,,Calibrating Gyro
19077,0,483,-1183,-287,,,,,,,,,,Calibrating Gyro
19131,0,188,-846,35,,,,,,,,,,Calibrating Gyro
19182,0,347,-1427,-189,,,,,,,,,,Calibrating Gyro
19236,0,404,-1214,-246,,,,,,,,,,Calibrating Gyro
19291,0,412,-1127,-84,,,,,,,,,,Calibrating Gyro
19344,0,491,-1089,-153,,,,,,,,,,Calibrating Gyro
19398,0,332,-973,46,,,,,,,,,,Calibrating Gyro
19449,0,456,-1148,-146,,,,,,,,,,Calibrating Gyro
19504,0,456,-1122,-43,,,,,,,,,,Calibrating Gyro
19557,0,422,-1447,-302,,,,,,,,,,Calibrating Gyro
19611,0,459,-1245,-549,,,,,,,,,,Calibrating Gyro
19665,0,444,-1004,-154,,,,,,,,,,Calibrating Gyro
19720,0,595,-1233,-196,,,,,,,,,,Calibrating Gyro
19774,0,322,-833,-91,,,,,,,,,,Calibrating Gyro
19825,0,437,-653,106,,,,,,,,,,Calibrating Gyro
19877,0,554,-1110,-85,,,,,,,,,,Calibrating Gyro
19931,0,442,-1230,-92,,,,,,,,,,Calibrating Gyro
19984,0,347,-1035,-260,,,,,,,,,,Calibrating Gyro
20038,0,608,-1227,-127,,,,,,,,,,Calibrating Gyro
20092,0,340,-971,-293,,,,,,,,,,Calibrating Gyro
20146,0,475,-1102,-217,,,,,,,,,,Calibrating Gyro
20200,0,486,-974,-24,,,,,,,,,,Calibrating Gyro
20252,0,453,-1108,-36,,,,,,,,,,Calibrating Gyro
20305,0,312,-809,-124,,,,,,,,,,Calibrating Gyro
20359,0,736,-1291,-269,,,,,,,,,,Calibrating Gyro
20413,0,451,-1052,-268,,,,,,,,,,Calibrating Gyro
20467,0,514,-1046,-71,,,,,,,,,,Calibrating Gyro
20520,0,475,-987,-98,,,,,,,,,,Calibrating Gyro
20572,0,463,-1276,-216,,,,,,,,,,Calibrating Gyro
20626,0,512,-1220,-465,,,,,,,,,,Calibrating Gyro
20680,0,326,-846,-76,,,,,,,,,,Calibrating Gyro
20732,0,693,-1247,-230,,,,,,,,,,Calibrating Gyro
20787,0,469,-1103,-124,,,,,,,,,,Calibrating Gyro
20841,0,406,-1114,-103,,,,,,,,,,Calibrating Gyro
20895,0,154,-782,173,,,,,,,,,,Calibrating Gyro
20947,0,307,-840,78,,,,,,,,,,Calibrating Gyro
20999,0,385,-845,-626,,,,,,,,,,Calibrating Gyro
21052,0,670,-1330,-188,,,,,,,,,,Calibrating Gyro
21106,0,662,-1272,-472,,,,,,,,,,Calibrating Gyro
21160,0,320,-991,-486,,,,,,,,,,Calibrating Gyro
21214,0,490,-1533,-294,,,,,,,,,,Calibrating Gyro
21268,0,398,-1238,-432,,,,,,,,,,Calibrating Gyro
21322,0,618,-1086,-399,,,,,,,,,,Calibrating Gyro
21377,0,367,-930,-142,,,,,,,,,,Calibrating Gyro
21429,0,397,-858,5,,,,,,,,,,Calibrating Gyro
21479,0,496,-1106,-470,,,,,,,,,,Calibrating Gyro
21533,0,325,-1013,-540,,,,,,,,,,Calibrating Gyro
21587,0,511,-1057,-170,,,,,,,,,,Calibrating Gyro
21642,0,299,-804,-191,,,,,,,,,,Calibrating Gyro
21695,0,541,-1191,-148,,,,,,,,,,Calibrating Gyro
21749,0,502,-1055,-98,,,,,,,,,,Calibrating Gyro
21803,0,340,-1026,76,,,,,,,,,,Calibrating Gyro
21855,0,398,-1125,-129,,,,,,,,,,Calibrating Gyro
21909,0,462,-1079,-52,,,,,,,,,,Calibrating Gyro
21962,0,460,-1098,-457,,,,,,,,,,Calibrating Gyro
22017,0,383,-1095,-253,,,,,,,,,,Calibrating Gyro
22071,0,125,-864,-18,,,,,,,,,,Calibrating Gyro
22123,0,447,-1080,-466,,,,,,,,,,Calibrating Gyro
22177,0,508,-1033,-212,,,,,,,,,,Calibrating Gyro
22232,0,389,-724,21,,,,,,,,,,Calibrating Gyro
22282,0,408,-1004,-231,,,,,,,,,,Calibrating Gyro
22336,0,456,-1075,-414,,,,,,,,,,Calibrating Gyro
22390,0,428,-996,165,,,,,,,,,,Calibrating Gyro
22443,0,488,-1188,-12,,,,,,,,,,Calibrating Gyro
22496,0,384,-1433,-147,,,,,,,,,,Calibrating Gyro
22550,0,446,-1199,-99,,,,,,,,,,Calibrating Gyro
22603,0,526,-1047,-356,,,,,,,,,,Calibrating Gyro
22658,0,358,-1047,-22,,,,,,,,,,Calibrating Gyro
22711,0,552,-1072,-181,,,,,,,,,,Calibrating Gyro
22765,0,384,-673,70,,,,,,,,,,Calibrating Gyro
22816,0,488,-1094,-331,,,,,,,,,,Calibrating Gyro
22871,0,475,-1234,-249,,,,,,,,,,Calibrating Gyro
22925,0,414,-1275,-200,,,,,,,,,,Calibrating Gyro
22979,0,369,-975,21,,,,,,,,,,Calibrating Gyro
23029,0,490,-1144,-103,,,,,,,,,,Calibrating Gyro
23084,0,474,-1242,-345,,,,,,,,,,Calibrating Gyro
23138,0,498,-1177,-147,,,,,,,,,,Calibrating Gyro
23192,0,479,-1107,-132,,,,,,,,,,Calibrating Gyro
23246,0,259,-852,98,,,,,,,,,,Calibrating Gyro
23298,0,441,-1061,-235,,,,,,,,,,Calibrating Gyro
23352,0,426,-1076,-121,,,,,,,,,,Calibrating Gyro
23406,0,414,-1077,-129,,,,,,,,,,Calibrating Gyro
23460,0,227,-819,-13,,,,,,,,,,Calibrating Gyro
23513,0,506,-1067,-85,,,,,,,,,,Calibrating Gyro
23566,0,532,-1204,-167,,,,,,,,,,Calibrating Gyro
23620,0,360,-1084,-34,,,,,,,,,,Calibrating Gyro
23673,0,370,-861,168,,,,,,,,,,Calibrating Gyro
23726,0,562,-1169,-67,,,,,,,,,,Calibrating Gyro
23778,0,462,-1046,-304,,,,,,,,,,Calibrating Gyro
23832,0,523,-1223,-284,,,,,,,,,,Calibrating Gyro
23886,0,448,-915,-149,,,,,,,,,,Calibrating Gyro
23940,0,430,-1146,-302,,,,,,,,,,Calibrating Gyro
23994,0,474,-925,-67,,,,,,,,,,Calibrating Gyro
24046,0,639,-1034,-218,,,,,,,,,,Calibrating Gyro
24100,0,537,-1142,-415,,,,,,,,,,Calibrating Gyro
24155,0,449,-1123,-90,,,,,,,,,,Calibrating Gyro
24208,0,291,-538,265,,,,,,,,,,Calibrating Gyro
24260,0,432,-1017,-70,,,,,,,,,,Calibrating Gyro
24313,0,524,-1153,-188,,,,,,,,,,Calibrating Gyro
24368,0,412,-1192,-67,,,,,,,,,,Calibrating Gyro
24421,0,549,-1189,-395,,,,,,,,,,Calibrating Gyro
24475,0,223,-635,-50,,,,,,,,,,Calibrating Gyro
24527,0,406,-1103,-107,,,,,,,,,,Calibrating Gyro
24582,0,434,-1040,-675,,,,,,,,,,Calibrating Gyro
24636,0,107,-850,29,,,,,,,,,,Calibrating Gyro
24686,0,468,-1332,-356,,,,,,,,,,Calibrating Gyro
