time,run_cnt,dps_x,dps_y,dps_z,deg_x,deg_y,deg_z,cal_x,cal_y,cal_z,notes
370349,172,513,-1082,-472,1195.84,1551.39,703.23,393.67,-975.28,-146.62,
370428,172,492,-1019,-312,1195.84,1551.39,703.23,393.67,-975.28,-146.62,
371510,173,423,-794,-244,1276.48,1480.37,655.06,393.67,-975.28,-146.62,
371527,173,374,-997,-145,1276.48,1480.37,655.06,393.67,-975.28,-146.62,
371606,173,347,-674,-59,1276.48,1480.37,655.06,393.67,-975.28,-146.62,
371684,173,585,-1005,-234,1276.48,1480.37,655.06,393.67,-975.28,-146.62,
371765,173,344,-883,-11,1276.48,1480.37,655.06,393.67,-975.28,-146.62,
371843,173,439,-1168,-368,1276.48,1480.37,655.06,393.67,-975.28,-146.62,
371923,173,297,-1008,-22,1276.48,1480.37,655.06,393.67,-975.28,-146.62,
372002,173,26,-830,23,1276.48,1480.37,655.06,393.67,-975.28,-146.62,
372078,173,352,-536,211,1276.48,1480.37,655.06,393.67,-975.28,-146.62,
372156,173,454,-1165,-300,1276.48,1480.37,655.06,393.67,-975.28,-146.62,
373237,174,450,-885,-172,1246.91,1549.65,686.78,393.67,-975.28,-146.62,
373255,174,443,-913,-49,1246.91,1549.65,686.78,393.67,-975.28,-146.62,
373332,174,393,-987,-131,1246.91,1549.65,686.78,393.67,-975.28,-146.62,
373411,174,422,-1063,-572,1246.91,1549.65,686.78,393.67,-975.28,-146.62,
373492,174,593,-1066,-185,1246.91,1549.65,686.78,393.67,-975.28,-146.62,
373572,174,394,-987,-493,1246.91,1549.65,686.78,393.67,-975.28,-146.62,
373652,174,519,-1000,-141,1246.91,1549.65,686.78,393.67,-975.28,-146.62,
373732,174,422,-1049,-43,1246.91,1549.65,686.78,393.67,-975.28,-146.62,
373811,174,391,-1057,-326,1246.91,1549.65,686.78,393.67,-975.28,-146.62,
373892,174,316,-1061,-359,1246.91,1549.65,686.78,393.67,-975.28,-146.62,
374972,175,246,-913,-133,1287.54,1518.13,586.3,393.67,-975.28,-146.62,
374989,175,401,-921,7,1287.54,1518.13,586.3,393.67,-975.28,-146.62,
375065,175,328,-931,-67,1287.54,1518.13,586.3,393.67,-975.28,-146.62,
375144,175,255,-797,-105,1287.54,1518.13,586.3,393.67,-975.28,-146.62,
375223,175,394,-910,-97,1287.54,1518.13,586.3,393.67,-975.28,-146.62,
375301,175,228,-633,-38,1287.54,1518.13,586.3,393.67,-975.28,-146.62,
375378,175,466,-1148,79,1287.54,1518.13,586.3,393.67,-975.28,-146.62,
375457,175,508,-1027,-397,1287.54,1518.13,586.3,393.67,-975.28,-146.62,
375537,175,458,-1098,-488,1287.54,1518.13,586.3,393.67,-975.28,-146.62,
375618,175,490,-1154,-226,1287.54,1518.13,586.3,393.67,-975.28,-146.62,
376698,176,315,-1026,177,1271.28,1540.21,586.43,393.67,-975.28,-146.62,
376716,176,374,-1065,-416,1271.28,1540.21,586.43,393.67,-975.28,-146.62,
376796,176,505,-1024,-105,1271.28,1540.21,586.43,393.67,-975.28,-146.62,
376877,176,468,-1044,43,1271.28,1540.21,586.43,393.67,-975.28,-146.62,
376954,176,407,-962,-298,1271.28,1540.21,586.43,393.67,-975.28,-146.62,
377033,176,306,-995,-239,1271.28,1540.21,586.43,393.67,-975.28,-146.62,
377113,176,372,-875,-66,1271.28,1540.21,586.43,393.67,-975.28,-146.62,
377191,176,375,-869,92,1271.28,1540.21,586.43,393.67,-975.28,-146.62,
377268,176,444,-992,-162,1271.28,1540.21,586.43,393.67,-975.28,-146.62,
377348,176,516,-1057,-404,1271.28,1540.21,586.43,393.67,-975.28,-146.62,
378428,177,360,-947,27,1285.81,1524.59,595.25,393.67,-975.28,-146.62,
378443,177,394,-843,-129,1285.81,1524.59,595.25,393.67,-975.28,-146.62,
378522,177,470,-983,-384,1285.81,1524.59,595.25,393.67,-975.28,-146.62,
378602,177,467,-952,15,1285.81,1524.59,595.25,393.67,-975.28,-146.62,
378679,177,508,-1270,-236,1285.81,1524.59,595.25,393.67,-975.28,-146.62,
378759,177,431,-1007,-201,1285.81,1524.59,595.25,393.67,-975.28,-146.62,
378840,177,540,-1097,-519,1285.81,1524.59,595.25,393.67,-975.28,-146.62,
378919,177,493,-982,-147,1285.81,1524.59,595.25,393.67,-975.28,-146.62,
378998,177,308,-762,182,1285.81,1524.59,595.25,393.67,-975.28,-146.62,
379077,177,415,-854,1,1285.81,1524.59,595.25,393.67,-975.28,-146.62,
380153,178,318,-934,101,1330.74,1530.17,602.77,393.67,-975.28,-146.62,
380170,178,465,-896,-364,1330.74,1530.17,602.77,393.67,-975.28,-146.62,
380249,178,485,-905,-101,1330.74,1530.17,602.77,393.67,-975.28,-146.62,
380327,178,420,-872,-343,1330.74,1530.17,602.77,393.67,-975.28,-146.62,
380407,178,447,-957,-155,1330.74,1530.17,602.77,393.67,-975.28,-146.62,
380486,178,480,-1115,-54,1330.74,1530.17,602.77,393.67,-975.28,-146.62,
380565,178,426,-1000,-205,1330.74,1530.17,602.77,393.67,-975.28,-146.62,
380646,178,411,-924,22,1330.74,1530.17,602.77,393.67,-975.28,-146.62,
380723,178,376,-917,-19,1330.74,1530.17,602.77,393.67,-975.28,-146.62,
380801,178,443,-780,-309,1330.74,1530.17,602.77,393.67,-975.28,-146.62,
381881,179,411,-946,-29,1364.18,1575.45,606.69,393.67,-975.28,-146.62,
381897,179,374,-1020,-259,1364.18,1575.45,606.69,393.67,-975.28,-146.62,
381977,179,412,-949,-349,1364.18,1575.45,606.69,393.67,-975.28,-146.62,
382056,179,198,-988,-596,1364.18,1575.45,606.69,393.67,-975.28,-146.62,
382136,179,294,-653,72,1364.18,1575.45,606.69,393.67,-975.28,-146.62,
382213,179,341,-893,-59,1364.18,1575.45,606.69,393.67,-975.28,-146.62,
382290,179,470,-1000,-191,1364.18,1575.45,606.69,393.67,-975.28,-146.62,
382371,179,478,-1045,-268,1364.18,1575.45,606.69,393.67,-975.28,-146.62,
382451,179,488,-1001,-260,1364.18,1575.45,606.69,393.67,-975.28,-146.62,
382531,179,300,-1094,-314,1364.18,1575.45,606.69,393.67,-975.28,-146.62,
383612,180,225,-689,151,1347.11,1591.83,528.02,393.67,-975.28,-146.62,
383629,180,291,-897,-92,1347.11,1591.83,528.02,393.67,-975.28,-146.62,
383707,180,431,-790,24,1347.11,1591.83,528.02,393.67,-975.28,-146.62,
383783,180,417,-945,-123,1347.11,1591.83,528.02,393.67,-975.28,-146.62,
383863,180,439,-1144,-467,1347.11,1591.83,528.02,393.67,-975.28,-146.62,
383943,180,416,-934,-296,1347.11,1591.83,528.02,393.67,-975.28,-146.62,
384022,180,426,-942,-491,1347.11,1591.83,528.02,393.67,-975.28,-146.62,
384102,180,390,-952,-403,1347.11,1591.83,528.02,393.67,-975.28,-146.62,
384181,180,414,-836,-14,1347.11,1591.83,528.02,393.67,-975.28,-146.62,
384259,180,204,-829,-201,1347.11,1591.83,528.02,393.67,-975.28,-146.62,
385339,181,483,-1116,-305,1318.74,1671.31,483.44,393.67,-975.28,-146.62,
385357,181,332,-1034,-238,1318.74,1671.31,483.44,393.67,-975.28,-146.62,
385437,181,416,-1131,-286,1318.74,1671.31,483.44,393.67,-975.28,-146.62,
385518,181,486,-1205,-309,1318.74,1671.31,483.44,393.67,-975.28,-146.62,
385598,181,409,-1226,-115,1318.74,1671.31,483.44,393.67,-975.28,-146.62,
385678,181,493,-1031,-280,1318.74,1671.31,483.44,393.67,-975.28,-146.62,
385759,181,488,-1180,-502,1318.74,1671.31,483.44,393.67,-975.28,-146.62,
385839,181,565,-1155,-238,1318.74,1671.31,483.44,393.67,-975.28,-146.62,
385920,181,394,-975,-246,1318.74,1671.31,483.44,393.67,-975.28,-146.62,
385998,181,420,-939,-200,1318.74,1671.31,483.44,393.67,-975.28,-146.62,
387078,182,376,-667,-87,1373.67,1547.39,358.16,393.67,-975.28,-146.62,
387094,182,385,-1019,-97,1373.67,1547.39,358.16,393.67,-975.28,-146.62,
387174,182,533,-1048,92,1373.67,1547.39,358.16,393.67,-975.28,-146.62,
387252,182,499,-1031,-387,1373.67,1547.39,358.16,393.67,-975.28,-146.62,
387332,182,437,-1026,-512,1373.67,1547.39,358.16,393.67,-975.28,-146.62,
387412,182,426,-1120,-129,1373.67,1547.39,358.16,393.67,-975.28,-146.62,
387492,182,470,-1039,-183,1373.67,1547.39,358.16,393.67,-975.28,-146.62,
387572,182,443,-1140,-428,1373.67,1547.39,358.16,393.67,-975.28,-146.62,
387653,182,527,-1327,-242,1373.67,1547.39,358.16,393.67,-975.28,-146.62,
387733,182,519,-906,62,1373.67,1547.39,358.16,393.67,-975.28,-146.62,
388810,183,498,-1080,-58,1441.51,1490.37,313.69,393.67,-975.28,-146.62,
388828,183,446,-985,-160,1441.51,1490.37,313.69,393.67,-975.28,-146.62,
388908,183,281,-567,-88,1441.51,1490.37,313.69,393.67,-975.28,-146.62,
388985,183,636,-1054,-118,1441.51,1490.37,313.69,393.67,-975.28,-146.62,
389065,183,371,-915,-57,1441.51,1490.37,313.69,393.67,-975.28,-146.62,
389144,183,513,-1223,-110,1441.51,1490.37,313.69,393.67,-975.28,-146.62,
389224,183,265,-882,-118,1441.51,1490.37,313.69,393.67,-975.28,-146.62,
389304,183,383,-1008,-87,1441.51,1490.37,313.69,393.67,-975.28,-146.62,
389383,183,306,-807,-117,1441.51,1490.37,313.69,393.67,-975.28,-146.62,
389462,183,309,-783,-88,1441.51,1490.37,313.69,393.67,-975.28,-146.62,
390540,184,414,-1089,-456,1448.64,1535.25,360.21,393.67,-975.28,-146.62,
390559,184,385,-1055,-301,1448.64,1535.25,360.21,393.67,-975.28,-146.62,
390639,184,295,-1082,5,1448.64,1535.25,360.21,393.67,-975.28,-146.62,
390716,184,296,-876,-15,1448.64,1535.25,360.21,393.67,-975.28,-146.62,
390794,184,447,-949,198,1448.64,1535.25,360.21,393.67,-975.28,-146.62,
390873,184,313,-968,-121,1448.64,1535.25,360.21,393.67,-975.28,-146.62,
390951,184,459,-1259,-263,1448.64,1535.25,360.21,393.67,-975.28,-146.62,
391031,184,316,-1029,-273,1448.64,1535.25,360.21,393.67,-975.28,-146.62,
391112,184,414,-983,-502,1448.64,1535.25,360.21,393.67,-975.28,-146.62,
391191,184,406,-1052,-556,1448.64,1535.25,360.21,393.67,-975.28,-146.62,
392272,185,345,-798,60,1429.47,1476.33,278.43,393.67,-975.28,-146.62,
392287,185,285,-824,-28,1429.47,1476.33,278.43,393.67,-975.28,-146.62,
392366,185,305,-844,498,1429.47,1476.33,278.43,393.67,-975.28,-146.62,
392443,185,365,-1206,-92,1429.47,1476.33,278.43,393.67,-975.28,-146.62,
392522,185,286,-1136,-268,1429.47,1476.33,278.43,393.67,-975.28,-146.62,
392603,185,384,-1210,-114,1429.47,1476.33,278.43,393.67,-975.28,-146.62,
392683,185,477,-1124,-515,1429.47,1476.33,278.43,393.67,-975.28,-146.62,
392764,185,477,-1076,-367,1429.47,1476.33,278.43,393.67,-975.28,-146.62,
392844,185,377,-955,-337,1429.47,1476.33,278.43,393.67,-975.28,-146.62,
392923,185,362,-1221,-701,1429.47,1476.33,278.43,393.67,-975.28,-146.62,
394004,186,395,-930,-188,1402.11,1412.21,238.66,393.67,-975.28,-146.62,
394021,186,406,-1072,-206,1402.11,1412.21,238.66,393.67,-975.28,-146.62,
394101,186,375,-1173,-216,1402.11,1412.21,238.66,393.67,-975.28,-146.62,
394182,186,381,-961,-343,1402.11,1412.21,238.66,393.67,-975.28,-146.62,
394261,186,401,-1272,-487,1402.11,1412.21,238.66,393.67,-975.28,-146.62,
394341,186,455,-1008,-224,1402.11,1412.21,238.66,393.67,-975.28,-146.62,
394422,186,456,-929,98,1402.11,1412.21,238.66,393.67,-975.28,-146.62,
394499,186,420,-1042,-9,1402.11,1412.21,238.66,393.67,-975.28,-146.62,
394576,186,409,-885,-154,1402.11,1412.21,238.66,393.67,-975.28,-146.62,
394656,186,506,-1067,-118,1402.11,1412.21,238.66,393.67,-975.28,-146.62,
395737,187,448,-945,-281,1428.84,1353.59,200.58,393.67,-975.28,-146.62,
395754,187,434,-944,-23,1428.84,1353.59,200.58,393.67,-975.28,-146.62,
395832,187,399,-609,304,1428.84,1353.59,200.58,393.67,-975.28,-146.62,
395910,187,378,-781,-52,1428.84,1353.59,200.58,393.67,-975.28,-146.62,
395988,187,363,-972,-271,1428.84,1353.59,200.58,393.67,-975.28,-146.62,
396067,187,369,-930,-26,1428.84,1353.59,200.58,393.67,-975.28,-146.62,
396145,187,406,-1037,-312,1428.84,1353.59,200.58,393.67,-975.28,-146.62,
396226,187,473,-847,-87,1428.84,1353.59,200.58,393.67,-975.28,-146.62,
396304,187,349,-716,-168,1428.84,1353.59,200.58,393.67,-975.28,-146.62,
396383,187,427,-876,-12,1428.84,1353.59,200.58,393.67,-975.28,-146.62,
397462,188,352,-1003,-36,1439.77,1463.17,254.4,393.67,-975.28,-146.62,
397479,188,335,-949,-408,1439.77,1463.17,254.4,393.67,-975.28,-146.62,
397558,188,409,-945,-159,1439.77,1463.17,254.4,393.67,-975.28,-146.62,
397637,188,393,-1218,-314,1439.77,1463.17,254.4,393.67,-975.28,-146.62,
397718,188,411,-957,-220,1439.77,1463.17,254.4,393.67,-975.28,-146.62,
397797,188,351,-983,-27,1439.77,1463.17,254.4,393.67,-975.28,-146.62,
397875,188,352,-874,-36,1439.77,1463.17,254.4,393.67,-975.28,-146.62,
397954,188,578,-1091,-366,1439.77,1463.17,254.4,393.67,-975.28,-146.62,
398033,188,297,-856,-198,1439.77,1463.17,254.4,393.67,-975.28,-146.62,
398113,188,575,-1112,-335,1439.77,1463.17,254.4,393.67,-975.28,-146.62,
399194,189,268,-852,112,1451.41,1439.65,191.12,393.67,-975.28,-146.62,
399210,189,353,-871,-43,1451.41,1439.65,191.12,393.67,-975.28,-146.62,
399288,189,335,-994,39,1451.41,1439.65,191.12,393.67,-975.28,-146.62,
399365,189,414,-1042,-289,1451.41,1439.65,191.12,393.67,-975.28,-146.62,
399446,189,415,-1028,-154,1451.41,1439.65,191.12,393.67,-975.28,-146.62,
399525,189,594,-1196,-417,1451.41,1439.65,191.12,393.67,-975.28,-146.62,
399606,189,580,-964,-22,1451.41,1439.65,191.12,393.67,-975.28,-146.62,
399684,189,431,-864,226,1451.41,1439.65,191.12,393.67,-975.28,-146.62,
399762,189,344,-871,242,1451.41,1439.65,191.12,393.67,-975.28,-146.62,
399840,189,420,-1075,-92,1451.41,1439.65,191.12,393.67,-975.28,-146.62,
400920,190,491,-972,-141,1473.14,1439.23,297.95,393.67,-975.28,-146.62,
400937,190,244,-754,45,1473.14,1439.23,297.95,393.67,-975.28,-146.62,
401014,190,295,-846,65,1473.14,1439.23,297.95,393.67,-975.28,-146.62,
401091,190,409,-1020,-30,1473.14,1439.23,297.95,393.67,-975.28,-146.62,
401171,190,355,-907,-195,1473.14,1439.23,297.95,393.67,-975.28,-146.62,
401250,190,426,-1076,-247,1473.14,1439.23,297.95,393.67,-975.28,-146.62,
401330,190,320,-878,-65,1473.14,1439.23,297.95,393.67,-975.28,-146.62,
401409,190,491,-1004,-137,1473.14,1439.23,297.95,393.67,-975.28,-146.62,
401488,190,425,-908,-178,1473.14,1439.23,297.95,393.67,-975.28,-146.62,
401567,190,360,-954,5,1473.14,1439.23,297.95,393.67,-975.28,-146.62,
402643,191,199,-829,-206,1461.07,1482.61,356.77,393.67,-975.28,-146.62,
402661,191,495,-1067,-338,1461.07,1482.61,356.77,393.67,-975.28,-146.62,
402742,191,487,-965,-347,1461.07,1482.61,356.77,393.67,-975.28,-146.62,
402821,191,540,-1022,-22,1461.07,1482.61,356.77,393.67,-975.28,-146.62,
402900,191,414,-1047,-445,1461.07,1482.61,356.77,393.67,-975.28,-146.62,
402980,191,605,-1061,-262,1461.07,1482.61,356.77,393.67,-975.28,-146.62,
403060,191,486,-1001,-162,1461.07,1482.61,356.77,393.67,-975.28,-146.62,
403141,191,539,-1009,-196,1461.07,1482.61,356.77,393.67,-975.28,-146.62,
403221,191,597,-1328,-210,1461.07,1482.61,356.77,393.67,-975.28,-146.62,
403302,191,476,-1008,-393,1461.07,1482.61,356.77,393.67,-975.28,-146.62,
404382,192,398,-919,70,1551.2,1424.19,245.29,393.67,-975.28,-146.62,
404398,192,386,-1161,-351,1551.2,1424.19,245.29,393.67,-975.28,-146.62,
404477,192,497,-1014,-202,1551.2,1424.19,245.29,393.67,-975.28,-146.62,
404558,192,460,-1085,-259,1551.2,1424.19,245.29,393.67,-975.28,-146.62,
404638,192,347,-838,-369,1551.2,1424.19,245.29,393.67,-975.28,-146.62,
404717,192,452,-1027,-422,1551.2,1424.19,245.29,393.67,-975.28,-146.62,
404798,192,352,-900,-414,1551.2,1424.19,245.29,393.67,-975.28,-146.62,
404877,192,417,-1058,-115,1551.2,1424.19,245.29,393.67,-975.28,-146.62,
404958,192,340,-930,-25,1551.2,1424.19,245.29,393.67,-975.28,-146.62,
405036,192,406,-963,12,1551.2,1424.19,245.29,393.67,-975.28,-146.62,
406113,193,326,-904,-74,1563.04,1409.97,184.42,393.67,-975.28,-146.62,
406129,193,407,-1108,-567,1563.04,1409.97,184.42,393.67,-975.28,-146.62,
406209,193,559,-1087,-428,1563.04,1409.97,184.42,393.67,-975.28,-146.62,
406290,193,526,-1135,-292,1563.04,1409.97,184.42,393.67,-975.28,-146.62,
406370,193,367,-1067,-408,1563.04,1409.97,184.42,393.67,-975.28,-146.62,
406451,193,554,-1010,-473,1563.04,1409.97,184.42,393.67,-975.28,-146.62,
406531,193,565,-1189,-66,1563.04,1409.97,184.42,393.67,-975.28,-146.62,
406609,193,373,-1044,96,1563.04,1409.97,184.42,393.67,-975.28,-146.62,
406688,193,486,-867,28,1563.04,1409.97,184.42,393.67,-975.28,-146.62,
406765,193,370,-970,-51,1563.04,1409.97,184.42,393.67,-975.28,-146.62,
407843,194,429,-928,-134,1622.67,1347.15,107.54,393.67,-975.28,-146.62,
407861,194,342,-864,21,1622.67,1347.15,107.54,393.67,-975.28,-146.62,
407938,194,372,-988,-178,1622.67,1347.15,107.54,393.67,-975.28,-146.62,
408017,194,413,-902,-135,1622.67,1347.15,107.54,393.67,-975.28,-146.62,
408096,194,362,-965,-18,1622.67,1347.15,107.54,393.67,-975.28,-146.62,
408174,194,424,-1118,-401,1622.67,1347.15,107.54,393.67,-975.28,-146.62,
408255,194,264,-806,-27,1622.67,1347.15,107.54,393.67,-975.28,-146.62,
408333,194,246,-825,-66,1622.67,1347.15,107.54,393.67,-975.28,-146.62,
408411,194,329,-703,154,1622.67,1347.15,107.54,393.67,-975.28,-146.62,
408489,194,357,-1153,-40,1622.67,1347.15,107.54,393.67,-975.28,-146.62,
409569,195,312,-846,-5,1582.8,1397.23,171.76,393.67,-975.28,-146.62,
409584,195,460,-996,-442,1582.8,1397.23,171.76,393.67,-975.28,-146.62,
409663,195,536,-915,-31,1582.8,1397.23,171.76,393.67,-975.28,-146.62,
409741,195,414,-801,-297,1582.8,1397.23,171.76,393.67,-975.28,-146.62,
409821,195,363,-1001,-156,1582.8,1397.23,171.76,393.67,-975.28,-146.62,
409901,195,272,-846,98,1582.8,1397.23,171.76,393.67,-975.28,-146.62,
409977,195,437,-935,-178,1582.8,1397.23,171.76,393.67,-975.28,-146.62,
410057,195,426,-844,-386,1582.8,1397.23,171.76,393.67,-975.28,-146.62,
410136,195,383,-1049,-409,1582.8,1397.23,171.76,393.67,-975.28,-146.62,
410217,195,347,-1042,-253,1582.8,1397.23,171.76,393.67,-975.28,-146.62,
411297,196,393,-677,28,1584.14,1445.01,112.49,393.67,-975.28,-146.62,
411313,196,424,-883,-249,1584.14,1445.01,112.49,393.67,-975.28,-146.62,
411392,196,430,-1084,-300,1584.14,1445.01,112.49,393.67,-975.28,-146.62,
411471,196,253,-815,-165,1584.14,1445.01,112.49,393.67,-975.28,-146.62,
411551,196,470,-959,-235,1584.14,1445.01,112.49,393.67,-975.28,-146.62,
411630,196,475,-1023,-10,1584.14,1445.01,112.49,393.67,-975.28,-146.62,
411710,196,447,-1008,-14,1584.14,1445.01,112.49,393.67,-975.28,-146.62,
411789,196,552,-1004,-183,1584.14,1445.01,112.49,393.67,-975.28,-146.62,
411869,196,426,-991,-100,1584.14,1445.01,112.49,393.67,-975.28,-146.62,
411949,196,534,-1119,-252,1584.14,1445.01,112.49,393.67,-975.28,-146.62,
413029,197,335,-847,224,1630.87,1463.99,111.11,393.67,-975.28,-146.62,
413045,197,213,-860,34,1630.87,1463.99,111.11,393.67,-975.28,-146.62,
413122,197,442,-916,-399,1630.87,1463.99,111.11,393.67,-975.28,-146.62,
413202,197,542,-1052,-236,1630.87,1463.99,111.11,393.67,-975.28,-146.62,
413282,197,492,-1099,-188,1630.87,1463.99,111.11,393.67,-975.28,-146.62,
413362,197,355,-1075,-357,1630.87,1463.99,111.11,393.67,-975.28,-146.62,
413443,197,432,-1103,-508,1630.87,1463.99,111.11,393.67,-975.28,-146.62,
413522,197,435,-1064,-57,1630.87,1463.99,111.11,393.67,-975.28,-146.62,
413601,197,495,-1004,-5,1630.87,1463.99,111.11,393.67,-975.28,-146.62,
413680,197,338,-1012,-302,1630.87,1463.99,111.11,393.67,-975.28,-146.62,
414760,198,343,-963,-56,1645.1,1436.07,78.33,393.67,-975.28,-146.62,
414776,198,403,-715,-347,1645.1,1436.07,78.33,393.67,-975.28,-146.62,
414854,198,277,-1083,-58,1645.1,1436.07,78.33,393.67,-975.28,-146.62,
414932,198,518,-1158,-229,1645.1,1436.07,78.33,393.67,-975.28,-146.62,
415011,198,431,-1244,-157,1645.1,1436.07,78.33,393.67,-975.28,-146.62,
415090,198,478,-1164,-229,1645.1,1436.07,78.33,393.67,-975.28,-146.62,
415170,198,424,-853,14,1645.1,1436.07,78.33,393.67,-975.28,-146.62,
415246,198,503,-954,1,1645.1,1436.07,78.33,393.67,-975.28,-146.62,
415321,198,181,-803,-285,1645.1,1436.07,78.33,393.67,-975.28,-146.62,
415398,198,261,-908,88,1645.1,1436.07,78.33,393.67,-975.28,-146.62,
416475,199,304,-987,68,1633.34,1426.85,99.15,393.67,-975.28,-146.62,
416489,199,347,-888,-186,1633.34,1426.85,99.15,393.67,-975.28,-146.62,
416567,199,288,-926,69,1633.34,1426.85,99.15,393.67,-975.28,-146.62,
416644,199,390,-1183,-92,1633.34,1426.85,99.15,393.67,-975.28,-146.62,
416721,199,322,-981,-138,1633.34,1426.85,99.15,393.67,-975.28,-146.62,
416799,199,480,-883,229,1633.34,1426.85,99.15,393.67,-975.28,-146.62,
416876,199,451,-1206,-56,1633.34,1426.85,99.15,393.67,-975.28,-146.62,
416955,199,325,-831,-38,1633.34,1426.85,99.15,393.67,-975.28,-146.62,
417032,199,387,-626,85,1633.34,1426.85,99.15,393.67,-975.28,-146.62,
417107,199,282,-1173,106,1633.34,1426.85,99.15,393.67,-975.28,-146.62,
418186,200,367,-903,98,1597.27,1433.73,250.48,393.67,-975.28,-146.62,
418201,200,409,-990,-175,1597.27,1433.73,250.48,393.67,-975.28,-146.62,
418281,200,434,-1119,-80,1597.27,1433.73,250.48,393.67,-975.28,-146.62,
418360,200,482,-1065,-165,1597.27,1433.73,250.48,393.67,-975.28,-146.62,
418440,200,370,-974,-233,1597.27,1433.73,250.48,393.67,-975.28,-146.62,
418520,200,311,-963,-289,1597.27,1433.73,250.48,393.67,-975.28,-146.62,
418598,200,449,-1016,-157,1597.27,1433.73,250.48,393.67,-975.28,-146.62,
418678,200,289,-944,-395,1597.27,1433.73,250.48,393.67,-975.28,-146.62,
418758,200,377,-943,-440,1597.27,1433.73,250.48,393.67,-975.28,-146.62,
418837,200,172,-899,-226,1597.27,1433.73,250.48,393.67,-975.28,-146.62,
419916,201,398,-777,-217,1569.6,1427.41,190.9,393.67,-975.28,-146.62,
419934,201,340,-666,-37,1569.6,1427.41,190.9,393.67,-975.28,-146.62,
420013,201,472,-913,-415,1569.6,1427.41,190.9,393.67,-975.28,-146.62,
420091,201,361,-913,-23,1569.6,1427.41,190.9,393.67,-975.28,-146.62,
420169,201,359,-911,-37,1569.6,1427.41,190.9,393.67,-975.28,-146.62,
420248,201,447,-947,-217,1569.6,1427.41,190.9,393.67,-975.28,-146.62,
420327,201,487,-765,-104,1569.6,1427.41,190.9,393.67,-975.28,-146.62,
420406,201,467,-1032,-111,1569.6,1427.41,190.9,393.67,-975.28,-146.62,
420487,201,555,-667,-116,1569.6,1427.41,190.9,393.67,-975.28,-146.62,
420566,201,428,-929,-88,1569.6,1427.41,190.9,393.67,-975.28,-146.62,
421644,202,532,-987,-341,1607.33,1550.69,201.02,393.67,-975.28,-146.62,
421661,202,379,-1005,-504,1607.33,1550.69,201.02,393.67,-975.28,-146.62,
421742,202,375,-1080,-307,1607.33,1550.69,201.02,393.67,-975.28,-146.62,
421822,202,572,-1173,-470,1607.33,1550.69,201.02,393.67,-975.28,-146.62,
421903,202,210,-784,-40,1607.33,1550.69,201.02,393.67,-975.28,-146.62,
421981,202,312,-815,86,1607.33,1550.69,201.02,393.67,-975.28,-146.62,
422057,202,427,-1030,-257,1607.33,1550.69,201.02,393.67,-975.28,-146.62,
422137,202,479,-972,351,1607.33,1550.69,201.02,393.67,-975.28,-146.62,
422216,202,511,-999,-193,1607.33,1550.69,201.02,393.67,-975.28,-146.62,
422295,202,385,-1049,-25,1607.33,1550.69,201.02,393.67,-975.28,-146.62,
423374,203,294,-916,-74,1631.87,1536.57,177.65,393.67,-975.28,-146.62,
423391,203,402,-863,18,1631.87,1536.57,177.65,393.67,-975.28,-146.62,
423469,203,378,-1025,-72,1631.87,1536.57,177.65,393.67,-975.28,-146.62,
423547,203,445,-1018,-35,1631.87,1536.57,177.65,393.67,-975.28,-146.62,
423626,203,381,-840,-166,1631.87,1536.57,177.65,393.67,-975.28,-146.62,
423706,203,316,-984,-257,1631.87,1536.57,177.65,393.67,-975.28,-146.62,
423785,203,281,-1027,-181,1631.87,1536.57,177.65,393.67,-975.28,-146.62,
423865,203,494,-993,-67,1631.87,1536.57,177.65,393.67,-975.28,-146.62,
423944,203,418,-1057,-357,1631.87,1536.57,177.65,393.67,-975.28,-146.62,
424024,203,409,-782,-316,1631.87,1536.57,177.65,393.67,-975.28,-146.62,
425103,204,386,-927,-16,1620,1561.35,173.57,393.67,-975.28,-146.62,
425119,204,308,-942,161,1620,1561.35,173.57,393.67,-975.28,-146.62,
425198,204,330,-911,-66,1620,1561.35,173.57,393.67,-975.28,-146.62,
425276,204,404,-725,-212,1620,1561.35,173.57,393.67,-975.28,-146.62,
425355,204,289,-790,-226,1620,1561.35,173.57,393.67,-975.28,-146.62,
425435,204,470,-1149,-92,1620,1561.35,173.57,393.67,-975.28,-146.62,
425513,204,636,-1023,-445,1620,1561.35,173.57,393.67,-975.28,-146.62,
425593,204,706,-1168,-280,1620,1561.35,173.57,393.67,-975.28,-146.62,
425674,204,498,-1139,-245,1620,1561.35,173.57,393.67,-975.28,-146.62,
425754,204,409,-1147,-15,1620,1561.35,173.57,393.67,-975.28,-146.62,
426833,205,306,-929,26,1669.93,1544.53,176.59,393.67,-975.28,-146.62,
426849,205,504,-1047,-337,1669.93,1544.53,176.59,393.67,-975.28,-146.62,
426930,205,493,-1037,-124,1669.93,1544.53,176.59,393.67,-975.28,-146.62,
427010,205,491,-1096,-113,1669.93,1544.53,176.59,393.67,-975.28,-146.62,
427090,205,416,-1036,-161,1669.93,1544.53,176.59,393.67,-975.28,-146.62,
427170,205,307,-892,84,1669.93,1544.53,176.59,393.67,-975.28,-146.62,
427247,205,378,-1239,-261,1669.93,1544.53,176.59,393.67,-975.28,-146.62,
427328,205,466,-1062,-575,1669.93,1544.53,176.59,393.67,-975.28,-146.62,
