time,run_cnt,dps_x,dps_y,dps_z,cal_adjust_x,cal_adjust_y,cal_adjust_z,deg_x,deg_y,deg_z,cal_x,cal_y,cal_z,notes
116305,86,635,-920,-200,213.4,102.99,-26.6,-1479.17,6559.39,4464.56,421.6,-1022.99,-173.4,
116441,87,419,-736,-121,-2.6,286.99,52.4,-1505.77,6674.18,4541.16,421.6,-1022.99,-173.4,
116511,87,-820,-1702,-857,-1241.6,-679.01,-683.6,-1505.77,6674.18,4541.16,421.6,-1022.99,-173.4,
116623,87,-604,-1305,-634,-1025.6,-282.01,-460.6,-1505.77,6674.18,4541.16,421.6,-1022.99,-173.4,
116733,87,1062,-692,794,640.4,330.99,967.4,-1505.77,6674.18,4541.16,421.6,-1022.99,-173.4,
116837,87,1008,-1259,-180,586.4,-236.01,-6.6,-1505.77,6674.18,4541.16,421.6,-1022.99,-173.4,
116943,87,419,-431,-205,-2.6,591.99,-31.6,-1505.77,6674.18,4541.16,421.6,-1022.99,-173.4,
117047,87,-852,-872,-1698,-1273.6,150.99,-1524.6,-1505.77,6674.18,4541.16,421.6,-1022.99,-173.4,
117157,87,-348,-876,-278,-769.6,146.99,-104.6,-1505.77,6674.18,4541.16,421.6,-1022.99,-173.4,
117265,87,532,-788,35,110.4,234.99,208.4,-1505.77,6674.18,4541.16,421.6,-1022.99,-173.4,
117366,87,1319,-873,142,897.4,149.99,315.4,-1505.77,6674.18,4541.16,421.6,-1022.99,-173.4,
117501,88,1095,-895,77,673.4,127.99,250.4,-1713.87,6743.78,4414.35,421.6,-1022.99,-173.4,
117574,88,365,-914,-276,-56.6,108.99,-102.6,-1713.87,6743.78,4414.35,421.6,-1022.99,-173.4,
117680,88,-241,-893,-453,-662.6,129.99,-279.6,-1713.87,6743.78,4414.35,421.6,-1022.99,-173.4,
117786,88,-497,-1299,-769,-918.6,-276.01,-595.6,-1713.87,6743.78,4414.35,421.6,-1022.99,-173.4,
117896,88,-145,-1316,-366,-566.6,-293.01,-192.6,-1713.87,6743.78,4414.35,421.6,-1022.99,-173.4,
118005,88,473,-1152,65,51.4,-129.01,238.4,-1713.87,6743.78,4414.35,421.6,-1022.99,-173.4,
118109,88,958,-913,238,536.4,109.99,411.4,-1713.87,6743.78,4414.35,421.6,-1022.99,-173.4,
118212,88,932,-527,128,510.4,495.99,301.4,-1713.87,6743.78,4414.35,421.6,-1022.99,-173.4,
118315,88,705,-849,-80,283.4,173.99,93.4,-1713.87,6743.78,4414.35,421.6,-1022.99,-173.4,
118417,88,-154,-737,-519,-575.6,285.99,-345.6,-1713.87,6743.78,4414.35,421.6,-1022.99,-173.4,
118555,89,269,-722,29,-152.6,300.99,202.4,-1786.38,6817.27,4392.25,421.6,-1022.99,-173.4,
118628,89,107,-1014,-408,-314.6,8.99,-234.6,-1786.38,6817.27,4392.25,421.6,-1022.99,-173.4,
118732,89,668,-970,124,246.4,52.99,297.4,-1786.38,6817.27,4392.25,421.6,-1022.99,-173.4,
118835,89,713,-794,170,291.4,228.99,343.4,-1786.38,6817.27,4392.25,421.6,-1022.99,-173.4,
118938,89,637,-920,78,215.4,102.99,251.4,-1786.38,6817.27,4392.25,421.6,-1022.99,-173.4,
119040,89,342,-1251,-193,-79.6,-228.01,-19.6,-1786.38,6817.27,4392.25,421.6,-1022.99,-173.4,
119146,89,75,-888,-554,-346.6,134.99,-380.6,-1786.38,6817.27,4392.25,421.6,-1022.99,-173.4,
119251,89,321,-963,-437,-100.6,59.99,-263.6,-1786.38,6817.27,4392.25,421.6,-1022.99,-173.4,
119357,89,423,-1044,-50,1.4,-21.01,123.4,-1786.38,6817.27,4392.25,421.6,-1022.99,-173.4,
119458,89,679,-1026,-59,257.4,-3.01,114.4,-1786.38,6817.27,4392.25,421.6,-1022.99,-173.4,
119592,90,843,-1072,216,421.4,-49.01,389.4,-1784.58,6881.06,4435.64,421.6,-1022.99,-173.4,
119666,90,359,-985,-178,-62.6,37.99,-4.6,-1784.58,6881.06,4435.64,421.6,-1022.99,-173.4,
119768,90,193,-1074,-360,-228.6,-51.01,-186.6,-1784.58,6881.06,4435.64,421.6,-1022.99,-173.4,
119875,90,110,-752,-47,-311.6,270.99,126.4,-1784.58,6881.06,4435.64,421.6,-1022.99,-173.4,
119980,90,534,-1222,-322,112.4,-199.01,-148.6,-1784.58,6881.06,4435.64,421.6,-1022.99,-173.4,
120087,90,625,-1083,81,203.4,-60.01,254.4,-1784.58,6881.06,4435.64,421.6,-1022.99,-173.4,
120189,90,626,-981,89,204.4,41.99,262.4,-1784.58,6881.06,4435.64,421.6,-1022.99,-173.4,
120291,90,520,-1218,-140,98.4,-195.01,33.4,-1784.58,6881.06,4435.64,421.6,-1022.99,-173.4,
120395,90,228,-856,-248,-193.6,166.99,-74.6,-1784.58,6881.06,4435.64,421.6,-1022.99,-173.4,
120500,90,192,-952,-504,-229.6,70.99,-330.6,-1784.58,6881.06,4435.64,421.6,-1022.99,-173.4,
120636,91,30,-1330,-650,-391.6,-307.01,-476.6,-1783.18,6884.56,4467.74,421.6,-1022.99,-173.4,
120713,91,723,-735,116,301.4,287.99,289.4,-1783.18,6884.56,4467.74,421.6,-1022.99,-173.4,
120816,91,720,-985,165,298.4,37.99,338.4,-1783.18,6884.56,4467.74,421.6,-1022.99,-173.4,
120918,91,539,-1184,-190,117.4,-161.01,-16.6,-1783.18,6884.56,4467.74,421.6,-1022.99,-173.4,
121024,91,192,-988,-543,-229.6,34.99,-369.6,-1783.18,6884.56,4467.74,421.6,-1022.99,-173.4,
121129,91,-176,-717,-296,-597.6,305.99,-122.6,-1783.18,6884.56,4467.74,421.6,-1022.99,-173.4,
121237,91,151,-941,-248,-270.6,81.99,-74.6,-1783.18,6884.56,4467.74,421.6,-1022.99,-173.4,
121341,91,534,-1125,-263,112.4,-102.01,-89.6,-1783.18,6884.56,4467.74,421.6,-1022.99,-173.4,
121447,91,678,-885,23,256.4,137.99,196.4,-1783.18,6884.56,4467.74,421.6,-1022.99,-173.4,
121549,91,296,-855,171,-125.6,167.99,344.4,-1783.18,6884.56,4467.74,421.6,-1022.99,-173.4,
121683,92,542,-794,108,120.4,228.99,281.4,-1836.08,6933.05,4469.64,421.6,-1022.99,-173.4,
121756,92,-178,-983,-203,-599.6,39.99,-29.6,-1836.08,6933.05,4469.64,421.6,-1022.99,-173.4,
121862,92,657,-932,-482,235.4,90.99,-308.6,-1836.08,6933.05,4469.64,421.6,-1022.99,-173.4,
121966,92,968,-955,259,546.4,67.99,432.4,-1836.08,6933.05,4469.64,421.6,-1022.99,-173.4,
122068,92,703,-991,216,281.4,31.99,389.4,-1836.08,6933.05,4469.64,421.6,-1022.99,-173.4,
122170,92,380,-1249,-73,-41.6,-226.01,100.4,-1836.08,6933.05,4469.64,421.6,-1022.99,-173.4,
122275,92,-212,-932,-133,-633.6,90.99,40.4,-1836.08,6933.05,4469.64,421.6,-1022.99,-173.4,
122380,92,-213,-537,-141,-634.6,485.99,32.4,-1836.08,6933.05,4469.64,421.6,-1022.99,-173.4,
122484,92,421,-1079,-502,-0.6,-56.01,-328.6,-1836.08,6933.05,4469.64,421.6,-1022.99,-173.4,
122590,92,847,-862,41,425.4,160.99,214.4,-1836.08,6933.05,4469.64,421.6,-1022.99,-173.4,
122722,93,713,-742,36,291.4,280.99,209.4,-1866.18,7024.65,4552.03,421.6,-1022.99,-173.4,
122793,93,270,-847,107,-151.6,175.99,280.4,-1866.18,7024.65,4552.03,421.6,-1022.99,-173.4,
122898,93,61,-1008,-482,-360.6,14.99,-308.6,-1866.18,7024.65,4552.03,421.6,-1022.99,-173.4,
123003,93,188,-1111,-631,-233.6,-88.01,-457.6,-1866.18,7024.65,4552.03,421.6,-1022.99,-173.4,
123111,93,303,-1075,-566,-118.6,-52.01,-392.6,-1866.18,7024.65,4552.03,421.6,-1022.99,-173.4,
123218,93,761,-1069,-143,339.4,-46.01,30.4,-1866.18,7024.65,4552.03,421.6,-1022.99,-173.4,
123322,93,524,-636,282,102.4,386.99,455.4,-1866.18,7024.65,4552.03,421.6,-1022.99,-173.4,
123425,93,332,-872,307,-89.6,150.99,480.4,-1866.18,7024.65,4552.03,421.6,-1022.99,-173.4,
123529,93,312,-1023,-407,-109.6,-0.01,-233.6,-1866.18,7024.65,4552.03,421.6,-1022.99,-173.4,
123635,93,-85,-511,85,-506.6,511.99,258.4,-1866.18,7024.65,4552.03,421.6,-1022.99,-173.4,
123768,94,261,-1001,10,-160.6,21.99,183.4,-1949.89,7158.24,4584.23,421.6,-1022.99,-173.4,
123841,94,511,-987,-400,89.4,35.99,-226.6,-1949.89,7158.24,4584.23,421.6,-1022.99,-173.4,
123944,94,719,-1010,-50,297.4,12.99,123.4,-1949.89,7158.24,4584.23,421.6,-1022.99,-173.4,
124047,94,569,-951,216,147.4,71.99,389.4,-1949.89,7158.24,4584.23,421.6,-1022.99,-173.4,
124149,94,239,-1042,-102,-182.6,-19.01,71.4,-1949.89,7158.24,4584.23,421.6,-1022.99,-173.4,
124255,94,142,-973,-753,-279.6,49.99,-579.6,-1949.89,7158.24,4584.23,421.6,-1022.99,-173.4,
124359,94,126,-1020,-65,-295.6,2.99,108.4,-1949.89,7158.24,4584.23,421.6,-1022.99,-173.4,
124463,94,580,-911,-143,158.4,111.99,30.4,-1949.89,7158.24,4584.23,421.6,-1022.99,-173.4,
124566,94,833,-871,59,411.4,151.99,232.4,-1949.89,7158.24,4584.23,421.6,-1022.99,-173.4,
124667,94,731,-1010,-104,309.4,12.99,69.4,-1949.89,7158.24,4584.23,421.6,-1022.99,-173.4,
124802,95,728,-737,424,306.4,285.99,597.4,-1900.39,7203.63,4624.42,421.6,-1022.99,-173.4,
124874,95,-15,-1078,-373,-436.6,-55.01,-199.6,-1900.39,7203.63,4624.42,421.6,-1022.99,-173.4,
124981,95,20,-767,-224,-401.6,255.99,-50.6,-1900.39,7203.63,4624.42,421.6,-1022.99,-173.4,
125085,95,363,-1056,-394,-58.6,-33.01,-220.6,-1900.39,7203.63,4624.42,421.6,-1022.99,-173.4,
125192,95,488,-871,52,66.4,151.99,225.4,-1900.39,7203.63,4624.42,421.6,-1022.99,-173.4,
125293,95,523,-954,89,101.4,68.99,262.4,-1900.39,7203.63,4624.42,421.6,-1022.99,-173.4,
125393,95,607,-803,-110,185.4,219.99,63.4,-1900.39,7203.63,4624.42,421.6,-1022.99,-173.4,
125497,95,341,-712,-53,-80.6,310.99,120.4,-1900.39,7203.63,4624.42,421.6,-1022.99,-173.4,
125599,95,122,-907,-371,-299.6,115.99,-197.6,-1900.39,7203.63,4624.42,421.6,-1022.99,-173.4,
125706,95,59,-991,-289,-362.6,31.99,-115.6,-1900.39,7203.63,4624.42,421.6,-1022.99,-173.4,
125841,96,59,-911,-104,-362.6,111.99,69.4,-1998.39,7339.03,4672.92,421.6,-1022.99,-173.4,
125914,96,606,-820,-206,184.4,202.99,-32.6,-1998.39,7339.03,4672.92,421.6,-1022.99,-173.4,
126017,96,553,-876,52,131.4,146.99,225.4,-1998.39,7339.03,4672.92,421.6,-1022.99,-173.4,
126119,96,435,-830,-235,13.4,192.99,-61.6,-1998.39,7339.03,4672.92,421.6,-1022.99,-173.4,
126223,96,298,-895,-213,-123.6,127.99,-39.6,-1998.39,7339.03,4672.92,421.6,-1022.99,-173.4,
126327,96,169,-740,-38,-252.6,282.99,135.4,-1998.39,7339.03,4672.92,421.6,-1022.99,-173.4,
126432,96,16,-851,-68,-405.6,171.99,105.4,-1998.39,7339.03,4672.92,421.6,-1022.99,-173.4,
126535,96,493,-1059,-451,71.4,-36.01,-277.6,-1998.39,7339.03,4672.92,421.6,-1022.99,-173.4,
126641,96,649,-977,-88,227.4,45.99,85.4,-1998.39,7339.03,4672.92,421.6,-1022.99,-173.4,
126741,96,682,-938,-104,260.4,84.99,69.4,-1998.39,7339.03,4672.92,421.6,-1022.99,-173.4,
126873,97,771,-822,567,349.4,200.99,740.4,-2023.99,7472.32,4700.82,421.6,-1022.99,-173.4,
126946,97,92,-1026,-516,-329.6,-3.01,-342.6,-2023.99,7472.32,4700.82,421.6,-1022.99,-173.4,
127051,97,200,-1113,-165,-221.6,-90.01,8.4,-2023.99,7472.32,4700.82,421.6,-1022.99,-173.4,
127156,97,386,-1066,143,-35.6,-43.01,316.4,-2023.99,7472.32,4700.82,421.6,-1022.99,-173.4,
127260,97,454,-1140,-632,32.4,-117.01,-458.6,-2023.99,7472.32,4700.82,421.6,-1022.99,-173.4,
127366,97,347,-866,-158,-74.6,156.99,15.4,-2023.99,7472.32,4700.82,421.6,-1022.99,-173.4,
127469,97,626,-946,235,204.4,76.99,408.4,-2023.99,7472.32,4700.82,421.6,-1022.99,-173.4,
127571,97,391,-1122,-285,-30.6,-99.01,-111.6,-2023.99,7472.32,4700.82,421.6,-1022.99,-173.4,
127678,97,473,-845,-90,51.4,177.99,83.4,-2023.99,7472.32,4700.82,421.6,-1022.99,-173.4,
127778,97,631,-959,304,209.4,63.99,477.4,-2023.99,7472.32,4700.82,421.6,-1022.99,-173.4,
127910,98,644,-994,3,222.4,28.99,176.4,-2008.49,7504.82,4814.51,421.6,-1022.99,-173.4,
127980,98,165,-871,-143,-256.6,151.99,30.4,-2008.49,7504.82,4814.51,421.6,-1022.99,-173.4,
128084,98,564,-1079,-445,142.4,-56.01,-271.6,-2008.49,7504.82,4814.51,421.6,-1022.99,-173.4,
128191,98,656,-1064,46,234.4,-41.01,219.4,-2008.49,7504.82,4814.51,421.6,-1022.99,-173.4,
128293,98,315,-801,-15,-106.6,221.99,158.4,-2008.49,7504.82,4814.51,421.6,-1022.99,-173.4,
128398,98,332,-1118,-281,-89.6,-95.01,-107.6,-2008.49,7504.82,4814.51,421.6,-1022.99,-173.4,
128504,98,256,-1195,-292,-165.6,-172.01,-118.6,-2008.49,7504.82,4814.51,421.6,-1022.99,-173.4,
128613,98,521,-1243,-53,99.4,-220.01,120.4,-2008.49,7504.82,4814.51,421.6,-1022.99,-173.4,
128717,98,381,-1015,11,-40.6,7.99,184.4,-2008.49,7504.82,4814.51,421.6,-1022.99,-173.4,
128818,98,617,-799,-125,195.4,223.99,48.4,-2008.49,7504.82,4814.51,421.6,-1022.99,-173.4,
128951,99,364,-772,85,-57.6,250.99,258.4,-1984.99,7509.91,4858.51,421.6,-1022.99,-173.4,
129022,99,425,-1031,-364,3.4,-8.01,-190.6,-1984.99,7509.91,4858.51,421.6,-1022.99,-173.4,
129126,99,376,-992,-99,-45.6,30.99,74.4,-1984.99,7509.91,4858.51,421.6,-1022.99,-173.4,
129227,99,414,-1065,-165,-7.6,-42.01,8.4,-1984.99,7509.91,4858.51,421.6,-1022.99,-173.4,
129329,99,420,-1138,-111,-1.6,-115.01,62.4,-1984.99,7509.91,4858.51,421.6,-1022.99,-173.4,
129433,99,393,-1027,-516,-28.6,-4.01,-342.6,-1984.99,7509.91,4858.51,421.6,-1022.99,-173.4,
129539,99,602,-815,166,180.4,207.99,339.4,-1984.99,7509.91,4858.51,421.6,-1022.99,-173.4,
129641,99,543,-958,401,121.4,64.99,574.4,-1984.99,7509.91,4858.51,421.6,-1022.99,-173.4,
129743,99,197,-833,-249,-224.6,189.99,-75.6,-1984.99,7509.91,4858.51,421.6,-1022.99,-173.4,
129849,99,241,-770,-291,-180.6,252.99,-117.6,-1984.99,7509.91,4858.51,421.6,-1022.99,-173.4,
129985,100,204,-938,-340,-217.6,84.99,-166.6,-2009.1,7592.8,4917.6,421.6,-1022.99,-173.4,
130061,100,763,-1081,-117,341.4,-58.01,56.4,-2009.1,7592.8,4917.6,421.6,-1022.99,-173.4,
130166,100,747,-1237,-52,325.4,-214.01,121.4,-2009.1,7592.8,4917.6,421.6,-1022.99,-173.4,
130273,100,327,-1030,-234,-94.6,-7.01,-60.6,-2009.1,7592.8,4917.6,421.6,-1022.99,-173.4,
130378,100,171,-867,-229,-250.6,155.99,-55.6,-2009.1,7592.8,4917.6,421.6,-1022.99,-173.4,
130485,100,89,-936,-109,-332.6,86.99,64.4,-2009.1,7592.8,4917.6,421.6,-1022.99,-173.4,
130587,100,523,-1149,-318,101.4,-126.01,-144.6,-2009.1,7592.8,4917.6,421.6,-1022.99,-173.4,
130696,100,621,-1353,-169,199.4,-330.01,4.4,-2009.1,7592.8,4917.6,421.6,-1022.99,-173.4,
130801,100,667,-918,-35,245.4,104.99,138.4,-2009.1,7592.8,4917.6,421.6,-1022.99,-173.4,
130906,100,413,-721,-148,-8.6,301.99,25.4,-2009.1,7592.8,4917.6,421.6,-1022.99,-173.4,
131039,101,258,-995,228,-163.6,27.99,401.4,-1978.2,7592.8,4915.9,421.6,-1022.99,-173.4,
131112,101,298,-608,97,-123.6,414.99,270.4,-1978.2,7592.8,4915.9,421.6,-1022.99,-173.4,
131217,101,340,-725,-172,-81.6,297.99,1.4,-1978.2,7592.8,4915.9,421.6,-1022.99,-173.4,
131319,101,501,-993,13,79.4,29.99,186.4,-1978.2,7592.8,4915.9,421.6,-1022.99,-173.4,
131421,101,887,-1275,-13,465.4,-252.01,160.4,-1978.2,7592.8,4915.9,421.6,-1022.99,-173.4,
131527,101,401,-941,227,-20.6,81.99,400.4,-1978.2,7592.8,4915.9,421.6,-1022.99,-173.4,
131631,101,94,-961,-112,-327.6,61.99,61.4,-1978.2,7592.8,4915.9,421.6,-1022.99,-173.4,
131733,101,154,-1143,-201,-267.6,-120.01,-27.6,-1978.2,7592.8,4915.9,421.6,-1022.99,-173.4,
131842,101,290,-1031,-249,-131.6,-8.01,-75.6,-1978.2,7592.8,4915.9,421.6,-1022.99,-173.4,
131948,101,764,-1045,64,342.4,-22.01,237.4,-1978.2,7592.8,4915.9,421.6,-1022.99,-173.4,
132082,102,462,-666,-174,40.4,356.99,-0.6,-2001.1,7644.09,5077.5,421.6,-1022.99,-173.4,
132155,102,329,-816,29,-92.6,206.99,202.4,-2001.1,7644.09,5077.5,421.6,-1022.99,-173.4,
132258,102,-31,-1023,-126,-452.6,-0.01,47.4,-2001.1,7644.09,5077.5,421.6,-1022.99,-173.4,
132364,102,-151,-880,-212,-572.6,142.99,-38.6,-2001.1,7644.09,5077.5,421.6,-1022.99,-173.4,
132471,102,317,-1025,-187,-104.6,-2.01,-13.6,-2001.1,7644.09,5077.5,421.6,-1022.99,-173.4,
132578,102,583,-1002,-196,161.4,20.99,-22.6,-2001.1,7644.09,5077.5,421.6,-1022.99,-173.4,
132682,102,722,-1039,-42,300.4,-16.01,131.4,-2001.1,7644.09,5077.5,421.6,-1022.99,-173.4,
132788,102,567,-958,141,145.4,64.99,314.4,-2001.1,7644.09,5077.5,421.6,-1022.99,-173.4,
132891,102,237,-797,-39,-184.6,225.99,134.4,-2001.1,7644.09,5077.5,421.6,-1022.99,-173.4,
132997,102,440,-855,10,18.4,167.99,183.4,-2001.1,7644.09,5077.5,421.6,-1022.99,-173.4,
133129,103,-273,-1837,93,-694.6,-814.01,266.4,-2075.2,7760.99,5171.29,421.6,-1022.99,-173.4,
133206,103,981,702,160,559.4,1724.99,333.4,-2075.2,7760.99,5171.29,421.6,-1022.99,-173.4,
133310,103,2197,-1050,1131,1775.4,-27.01,1304.4,-2075.2,7760.99,5171.29,421.6,-1022.99,-173.4,
133420,103,412,-550,143,-9.6,472.99,316.4,-2075.2,7760.99,5171.29,421.6,-1022.99,-173.4,
133522,103,-37,-850,-524,-458.6,172.99,-350.6,-2075.2,7760.99,5171.29,421.6,-1022.99,-173.4,
133629,103,340,-1389,-273,-81.6,-366.01,-99.6,-2075.2,7760.99,5171.29,421.6,-1022.99,-173.4,
133737,103,357,-1221,-197,-64.6,-198.01,-23.6,-2075.2,7760.99,5171.29,421.6,-1022.99,-173.4,
133844,103,726,-1136,114,304.4,-113.01,287.4,-2075.2,7760.99,5171.29,421.6,-1022.99,-173.4,
133951,103,585,-1039,-252,163.4,-16.01,-78.6,-2075.2,7760.99,5171.29,421.6,-1022.99,-173.4,
134057,103,476,-1079,-221,54.4,-56.01,-47.6,-2075.2,7760.99,5171.29,421.6,-1022.99,-173.4,
134193,104,319,-929,-277,-102.6,93.99,-103.6,-1920.4,7839.08,5362.09,421.6,-1022.99,-173.4,
134268,104,446,-937,-121,24.4,85.99,52.4,-1920.4,7839.08,5362.09,421.6,-1022.99,-173.4,
134371,104,690,-1079,44,268.4,-56.01,217.4,-1920.4,7839.08,5362.09,421.6,-1022.99,-173.4,
134475,104,309,-1062,-74,-112.6,-39.01,99.4,-1920.4,7839.08,5362.09,421.6,-1022.99,-173.4,
134581,104,239,-876,-159,-182.6,146.99,14.4,-1920.4,7839.08,5362.09,421.6,-1022.99,-173.4,
134685,104,283,-1207,-418,-138.6,-184.01,-244.6,-1920.4,7839.08,5362.09,421.6,-1022.99,-173.4,
134795,104,559,-974,-164,137.4,48.99,9.4,-1920.4,7839.08,5362.09,421.6,-1022.99,-173.4,
134897,104,465,-859,-110,43.4,163.99,63.4,-1920.4,7839.08,5362.09,421.6,-1022.99,-173.4,
135001,104,356,-866,47,-65.6,156.99,220.4,-1920.4,7839.08,5362.09,421.6,-1022.99,-173.4,
135103,104,551,-1086,-286,129.4,-63.01,-112.6,-1920.4,7839.08,5362.09,421.6,-1022.99,-173.4,
135241,105,547,-847,-291,125.4,175.99,-117.6,-1920.31,7874.57,5383.68,421.6,-1022.99,-173.4,
135317,105,263,-966,-45,-158.6,56.99,128.4,-1920.31,7874.57,5383.68,421.6,-1022.99,-173.4,
135421,105,353,-1134,-58,-68.6,-111.01,115.4,-1920.31,7874.57,5383.68,421.6,-1022.99,-173.4,
135528,105,430,-1073,73,8.4,-50.01,246.4,-1920.31,7874.57,5383.68,421.6,-1022.99,-173.4,
135629,105,16,-781,-267,-405.6,241.99,-93.6,-1920.31,7874.57,5383.68,421.6,-1022.99,-173.4,
135735,105,379,-708,232,-42.6,314.99,405.4,-1920.31,7874.57,5383.68,421.6,-1022.99,-173.4,
135839,105,516,-997,-287,94.4,25.99,-113.6,-1920.31,7874.57,5383.68,421.6,-1022.99,-173.4,
135943,105,472,-1086,303,50.4,-63.01,476.4,-1920.31,7874.57,5383.68,421.6,-1022.99,-173.4,
136047,105,385,-813,-29,-36.6,209.99,144.4,-1920.31,7874.57,5383.68,421.6,-1022.99,-173.4,
136152,105,360,-1138,-484,-61.6,-115.01,-310.6,-1920.31,7874.57,5383.68,421.6,-1022.99,-173.4,
136290,106,460,-986,-64,38.4,36.99,109.4,-1969.81,7943.27,5471.78,421.6,-1022.99,-173.4,
136361,106,271,-389,-50,-150.6,633.99,123.4,-1969.81,7943.27,5471.78,421.6,-1022.99,-173.4,
136467,106,537,-1049,70,115.4,-26.01,243.4,-1969.81,7943.27,5471.78,421.6,-1022.99,-173.4,
136571,106,575,-1113,-226,153.4,-90.01,-52.6,-1969.81,7943.27,5471.78,421.6,-1022.99,-173.4,
136678,106,480,-1002,103,58.4,20.99,276.4,-1969.81,7943.27,5471.78,421.6,-1022.99,-173.4,
136780,106,516,-5464,5963,94.4,-4441.01,6136.4,-1969.81,7943.27,5471.78,421.6,-1022.99,-173.4,
136889,106,402,-644,291,-19.6,378.99,464.4,-1969.81,7943.27,5471.78,421.6,-1022.99,-173.4,
136993,106,-1432,-142,-1325,-1853.6,880.99,-1151.6,-1969.81,7943.27,5471.78,421.6,-1022.99,-173.4,
137106,106,-647,-389,-943,-1068.6,633.99,-769.6,-1969.81,7943.27,5471.78,421.6,-1022.99,-173.4,
137216,106,-89,-726,-777,-510.6,296.99,-603.6,-1969.81,7943.27,5471.78,421.6,-1022.99,-173.4,
137354,107,-614,-1038,-538,-1035.6,-15.01,-364.6,-2284.11,7775.86,5949.38,421.6,-1022.99,-173.4,
137434,107,1142,-1035,559,720.4,-12.01,732.4,-2284.11,7775.86,5949.38,421.6,-1022.99,-173.4,
137540,107,1781,-999,599,1359.4,23.99,772.4,-2284.11,7775.86,5949.38,421.6,-1022.99,-173.4,
137646,107,915,-917,-187,493.4,105.99,-13.6,-2284.11,7775.86,5949.38,421.6,-1022.99,-173.4,
137751,107,-410,-865,-702,-831.6,157.99,-528.6,-2284.11,7775.86,5949.38,421.6,-1022.99,-173.4,
137860,107,-539,-952,-676,-960.6,70.99,-502.6,-2284.11,7775.86,5949.38,421.6,-1022.99,-173.4,
137966,107,-575,-1323,-790,-996.6,-300.01,-616.6,-2284.11,7775.86,5949.38,421.6,-1022.99,-173.4,
138077,107,8,-1398,-400,-413.6,-375.01,-226.6,-2284.11,7775.86,5949.38,421.6,-1022.99,-173.4,
138184,107,906,-897,128,484.4,125.99,301.4,-2284.11,7775.86,5949.38,421.6,-1022.99,-173.4,
138289,107,1375,-1077,272,953.4,-54.01,445.4,-2284.11,7775.86,5949.38,421.6,-1022.99,-173.4,
138426,108,713,-1006,193,291.4,16.99,366.4,-2306.81,7748.76,5949.27,421.6,-1022.99,-173.4,
138500,108,360,-512,163,-61.6,510.99,336.4,-2306.81,7748.76,5949.27,421.6,-1022.99,-173.4,
138603,108,52,-852,-384,-369.6,170.99,-210.6,-2306.81,7748.76,5949.27,421.6,-1022.99,-173.4,
138710,108,-222,-1299,-519,-643.6,-276.01,-345.6,-2306.81,7748.76,5949.27,421.6,-1022.99,-173.4,
138820,108,-42,-1144,-399,-463.6,-121.01,-225.6,-2306.81,7748.76,5949.27,421.6,-1022.99,-173.4,
138930,108,283,-1183,-174,-138.6,-160.01,-0.6,-2306.81,7748.76,5949.27,421.6,-1022.99,-173.4,
139037,108,710,-1192,289,288.4,-169.01,462.4,-2306.81,7748.76,5949.27,421.6,-1022.99,-173.4,
139144,108,1028,-1182,504,606.4,-159.01,677.4,-2306.81,7748.76,5949.27,421.6,-1022.99,-173.4,
139251,108,909,-917,-207,487.4,105.99,-33.6,-2306.81,7748.76,5949.27,421.6,-1022.99,-173.4,
139357,108,258,-1113,-85,-163.6,-90.01,88.4,-2306.81,7748.76,5949.27,421.6,-1022.99,-173.4,
139492,109,502,-1236,187,80.4,-213.01,360.4,-2323.51,7731.75,6060.77,421.6,-1022.99,-173.4,
139567,109,81,-931,-392,-340.6,91.99,-218.6,-2323.51,7731.75,6060.77,421.6,-1022.99,-173.4,
139672,109,179,-846,-216,-242.6,176.99,-42.6,-2323.51,7731.75,6060.77,421.6,-1022.99,-173.4,
139779,109,416,-776,20,-5.6,246.99,193.4,-2323.51,7731.75,6060.77,421.6,-1022.99,-173.4,
139881,109,944,-961,48,522.4,61.99,221.4,-2323.51,7731.75,6060.77,421.6,-1022.99,-173.4,
139982,109,686,-727,152,264.4,295.99,325.4,-2323.51,7731.75,6060.77,421.6,-1022.99,-173.4,
140087,109,183,-1042,-370,-238.6,-19.01,-196.6,-2323.51,7731.75,6060.77,421.6,-1022.99,-173.4,
140195,109,-209,-1239,-643,-630.6,-216.01,-469.6,-2323.51,7731.75,6060.77,421.6,-1022.99,-173.4,
140306,109,-362,-905,-505,-783.6,117.99,-331.6,-2323.51,7731.75,6060.77,421.6,-1022.99,-173.4,
140414,109,-74,-820,-27,-495.6,202.99,146.4,-2323.51,7731.75,6060.77,421.6,-1022.99,-173.4,
140550,110,-281,-990,-268,-702.6,32.99,-94.6,-2510.52,7806.44,6059.56,421.6,-1022.99,-173.4,
140625,110,874,-921,199,452.4,101.99,372.4,-2510.52,7806.44,6059.56,421.6,-1022.99,-173.4,
140730,110,904,-905,300,482.4,117.99,473.4,-2510.52,7806.44,6059.56,421.6,-1022.99,-173.4,
140834,110,520,-762,253,98.4,260.99,426.4,-2510.52,7806.44,6059.56,421.6,-1022.99,-173.4,
140938,110,240,-1328,-301,-181.6,-305.01,-127.6,-2510.52,7806.44,6059.56,421.6,-1022.99,-173.4,
141047,110,46,-1159,-664,-375.6,-136.01,-490.6,-2510.52,7806.44,6059.56,421.6,-1022.99,-173.4,
